acc,n_transmem,n_intramem,topology,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_n_condensates,PhaSepDB_class,MLO Types,Gene Names,DrLLPS_type,PhaSePro_partner_dep,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length,mean_rank,rank_sd,n_predictors,Entry_name,Length,leakage_any
Q13505,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.3749885673,0.085082425,0.0,0.402,0.29123223,0.72,0.415738,-0.18,4.25,0.1416309012875536,0.1523605150214592,0.6245797872543335,0.5129005312919617,0.99,0.0906641,0.1201716738197424,49.08986941837886,-405.0,466,0.2188841201716738,0.0343347639484978,0.226779766758836,0.4514306151645193,,,,,,21.0,0.0,0.0,,0.7412698412698412,,,,,,,0.0450643776824034,,0,1,0,0.0,2.66838591669,0.6564323486484495,0.2541696581690968,18.0,MTX1_HUMAN,466.0,True
Q13507,6,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.3800197267,0.1393555035,0.0,0.198,0.010132184,0.14,0.116537,-0.201,0.12,0.0,0.0143540669856459,0.1501818001270294,0.1035035476088523,0.1,0.101343125,0.0966340933767643,33.82821070693538,-1035.0,921,0.2442996742671009,-0.007600434310532,0.221418216921456,0.4841476655808902,673.0,0.2838038632986627,-0.0044576523031203,0.2351165916458559,0.4486874690440798,133.0,0.075187969924812,0.0,0.2228407218359391,0.671929824561404,115.0,0.208695652173913,-0.0347826086956521,0.1766710059086614,0.4744927536231881,0.7307274701411509,0.1444082519001086,0.1248642779587405,4,6,3,0.0,2.964259630196849,0.3888282304929207,0.214641292741655,18.0,TRPC3_HUMAN,836.0,False
Q13724,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1523673992,0.1210027315,0.000833333,0.515,0.01467962,0.8,1.16937,-0.22,1.49,0.009557945041816,0.1230585424133811,0.0485228225588798,0.2329689264297485,0.9,0.048233304,0.1015531660692951,110.15358040711136,-619.0,837,0.1935483870967742,0.007168458781362,0.1735879695573874,0.4712730651798749,38.0,0.4210526315789473,0.2105263157894736,0.118133926760334,0.3362573099415205,21.0,0.0,0.0,,0.6925925925925924,778.0,0.1876606683804627,-0.0025706940874035,0.1771837015195239,0.4718937446443872,0.045400238948626,0.025089605734767,0.929510155316607,1,1,1,0.0,2.92272545799326,0.5674946551614979,0.2658321679364903,18.0,MOGS_HUMAN,837.0,True
Q13733,10,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5843956839000001,0.5493319879,0.000833333,0.445,0.0076275216,0.22,0.506203,-0.31,1.16,0.0340136054421768,0.0748299319727891,0.0671287328004837,0.0416406206786632,0.4,0.9586648,0.0660835762876579,29.202118121752747,-1246.0,1029,0.2128279883381924,-0.0068027210884353,0.1809970976709549,0.5046431270921017,711.0,0.250351617440225,0.0,0.1760266826747324,0.4627441787779344,238.0,0.0966386554621848,-0.0042016806722689,0.2261929540292929,0.6381886087768425,80.0,0.225,-0.075,0.1741244856955084,0.4797222222222222,0.6909620991253644,0.2312925170068027,0.0777453838678328,6,10,5,0.0,3.012415374762433,0.5167448797469553,0.2543413064549261,18.0,AT1A4_HUMAN,1029.0,False
Q14118,1,0,single-pass,True,False,False,False,False,1,member,1.0,,,,,,0.8177111642,0.4805458039,0.001666667,0.84,0.48984876,0.92,0.213259,-0.112,2.52,0.0815642458100558,0.170949720670391,0.104272648692131,0.1543580591678619,0.95,0.62156224,0.0748603351955307,52.6055836125154,-507.0,895,0.2145251396648044,0.0067039106145251,0.2167198260164502,0.4584481688392304,120.0,0.2583333333333333,-0.0083333333333333,0.2940332813516425,0.3819444444444443,26.0,0.0,0.0,,0.7568376068376067,96.0,0.28125,-0.0520833333333333,0.1561973262580255,0.4296296296296297,0.1340782122905028,0.0290502793296089,0.1072625698324022,1,1,1,0.0,2.951823035315912,0.728533266827135,0.1997164618849254,18.0,DAG1_HUMAN,895.0,False
Q14318,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.7443083923,0.524741455,0.0,0.662,0.09617926,0.24,-0.107161,-0.423,0.72,0.1626213592233009,0.2014563106796116,0.0702800676226615,0.1327646523714065,0.69,0.06700259,0.0606796116504854,13.964745479365446,-298.0,412,0.2524271844660194,-0.058252427184466,0.3380215020034708,0.4697411003236256,,,,,,21.0,0.0,0.0,,0.7259259259259259,,,,,,,0.0509708737864077,,0,1,0,0.0776699029126213,2.6148972160331345,0.4850935950545953,0.276741398761693,18.0,FKBP8_HUMAN,412.0,True
Q14332,7,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.0709780057,0.0514358402,0.0,0.1,0.009450231,0.32,-0.245865,-0.148,1.98,0.0,0.0884955752212389,0.0554046630859375,0.0371968820691108,0.64,0.19856973,0.095575221238938,63.254908384427786,-773.0,565,0.1610619469026548,0.0123893805309734,0.1347333054938242,0.5156932153392328,84.0,0.2857142857142857,0.0952380952380952,0.15041166780678,0.4125661375661378,147.0,0.0136054421768707,0.0136054421768707,0.53113873490461,0.6899470899470899,311.0,0.1993569131832797,-0.0192926045016077,0.1195160002726851,0.4563415505537689,0.1486725663716814,0.2601769911504424,0.5504424778761062,4,7,4,0.0,2.7520484478194387,0.413310708749124,0.2645776259856581,18.0,FZD2_HUMAN,565.0,False
Q14416,7,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0927983352,0.0784753833,0.0,0.273,0.00055346976,0.35,0.270548,-0.229,1.22,0.0,0.0699541284403669,0.061191190034151,0.0318679884076118,0.18,0.39617667,0.1032110091743119,76.11672820470142,-1050.0,872,0.1834862385321101,0.0114678899082568,0.1457953728867906,0.5109454638124363,104.0,0.2211538461538461,0.1057692307692307,0.1467490222057786,0.4206196581196579,155.0,0.0129032258064516,0.0129032258064516,0.5322323241002572,0.7103942652329748,595.0,0.226890756302521,-0.0050420168067226,0.1325331163683618,0.4674136321195137,0.1192660550458715,0.1777522935779816,0.6823394495412844,4,7,4,0.0,2.940516484932567,0.4163572805219677,0.2488118181747021,18.0,GRM2_HUMAN,872.0,True
Q14432,6,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Regulator,,0.2459093816,0.6952548616,0.0,0.338,0.10023997,0.99,0.48683,-0.205,1.95,0.0385626643295354,0.1928133216476774,0.4026930928230285,0.252178281545639,0.99,0.13681185,0.0788781770376862,199.56665309350072,-860.0,1141,0.2199824715162138,-0.0236634531113058,0.2449974745069459,0.4659752653617695,,,,,,126.0,0.0476190476190476,0.0158730158730158,0.3207639104225628,0.69047619047619,,,,,,,0.1104294478527607,,0,6,0,0.0,3.0572856444182146,0.6554907039777859,0.2201148664304782,18.0,PDE3A_HUMAN,1141.0,False
Q14643,6,0,multi-pass,True,False,False,False,False,1,member,1.0,,,,,,0.6303189020000001,0.2750675696,0.0,0.648,0.47269744,0.9,1.06208,-0.068,2.92,0.0101522842639593,0.0369833212472806,0.0894868671894073,0.2451795041561126,0.76,0.50767255,0.0812182741116751,161.33271244948088,-2947.0,2758,0.2559825960841189,-0.0224800580130529,0.1595232103723552,0.4650551929739619,2490.0,0.2666666666666666,-0.0200803212851405,0.1587200497333674,0.4507228915662524,126.0,0.0238095238095238,-0.0079365079365079,0.6415409196365884,0.7292768959435624,142.0,0.2746478873239437,-0.0774647887323943,0.17040967990917,0.4819248826291087,0.9028281363306744,0.0456852791878172,0.0514865844815083,4,6,3,0.0,3.440594261839831,0.6961949306649123,0.2132610261095958,18.0,ITPR1_HUMAN,2758.0,False
Q14739,8,0,multi-pass,True,False,True,False,True,3,member,2.0,,,,Regulator,,0.3307056098,0.5650522090000001,0.0,0.424,0.5698512,0.25,0.340153,-0.249,1.08,0.0146341463414634,0.0747967479674796,0.4189504086971283,0.3343786895275116,0.42,0.121997654,0.1203252032520325,5.916793632356942,-887.0,615,0.2146341463414634,0.032520325203252,0.1622080458548367,0.4938211382113822,,,,,,168.0,0.0416666666666666,-0.0178571428571428,0.2565738697131347,0.6944444444444443,211.0,0.3412322274881517,0.0568720379146919,0.1623756092946147,0.380252764612954,,0.2731707317073171,0.3430894308943089,0,8,1,0.0,2.788875115775417,0.5730385958226227,0.2068258458666571,18.0,LBR_HUMAN,615.0,True
Q14789,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.7485777491000001,0.9423254189,,0.657,0.88828677,0.95,1.00522,-0.162,1.79,0.0420374347959496,0.1034059527462411,0.635529637336731,0.8311058282852173,0.77,0.90468025,0.0527769254372506,34.248332499031015,-2486.0,3259,0.3402884320343664,-0.0629027308990487,0.1251673972406931,0.3959053561078689,3235.0,0.3428129829984544,-0.0633693972179289,0.1247787677583208,0.3933573759230507,21.0,0.0,0.0,,0.7724867724867723,3.0,0.0,0.0,,0.5074074074074073,0.992635777845965,0.0064436943847806,0.0009205277692543,1,1,1,0.0,3.513084360465144,0.7822311057085711,0.2322644744214492,17.0,GOGB1_HUMAN,3259.0,True
Q14957,3,1,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.0918339907,0.0692753695,0.0,0.341,0.006452474,0.82,0.661031,-0.164,3.41,0.0,0.08110300081103,0.1620412766933441,0.0606717951595783,0.45,0.23655942,0.0900243309002433,195.79768069001017,-951.0,1233,0.1711273317112733,0.0121654501216545,0.1798082936584563,0.4933495539334929,435.0,0.1770114942528735,0.0482758620689655,0.19207268031034,0.4421200510855696,62.0,0.032258064516129,-0.032258064516129,0.3365086732182628,0.7317204301075267,704.0,0.1860795454545454,-0.0071022727272727,0.1684656526598512,0.4962436868686852,0.3527980535279805,0.0502838605028386,0.5709651257096513,3,3,2,0.0,3.0909630765957314,0.5264927832504573,0.2721802546702423,18.0,NMDE3_HUMAN,1233.0,False
Q14BN4,2,0,multi-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,,SLMAP KIAA1601 SLAP,,,0.6384488869,0.4659361981,0.0,0.572,0.58318293,0.37,0.211397,-0.318,0.52,0.0,0.0555555555555555,0.0531171560287475,0.1992525160312652,0.91,0.79843414,0.0688405797101449,23.151994625173387,-834.0,828,0.323671497584541,-0.036231884057971,0.1145219148032988,0.4102657004830932,802.0,0.3329177057356609,-0.0386533665835411,0.114036523968038,0.4021335550013874,42.0,0.2857142857142857,-0.0476190476190476,0.1561223143159695,0.4976190476190478,5.0,0.2,0.2,,0.4266666666666666,0.9685990338164252,0.0507246376811594,0.0060386473429951,1,2,1,0.0,2.9180303367848803,0.5195873575044144,0.2428716608436232,18.0,SLMAP_HUMAN,828.0,False
Q14DG7,1,0,single-pass,True,False,False,False,False,1,member,1.0,,,,,,0.5360073895,0.2829795462,0.000833333,0.405,0.11802492,0.4,0.639207,-0.225,1.48,0.0,0.0333951762523191,0.0502459816634655,0.0635846257209777,0.68,0.20868029,0.0584415584415584,86.57326022954109,-554.0,1078,0.2309833024118738,-0.0584415584415584,0.2012169859124717,0.4690785405071096,154.0,0.2792207792207792,-0.0584415584415584,0.2464465175033492,0.4048340548340552,21.0,0.0,0.0,,0.8042328042328043,903.0,0.2281284606866002,-0.0598006644518272,0.1935263227931919,0.4722406792174245,0.1428571428571428,0.0194805194805194,0.8376623376623377,1,1,1,0.0,3.03261876085072,0.4852129786217596,0.2156740467657095,18.0,T132B_HUMAN,1078.0,False
Q15005,2,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.5773702995000001,0.1877827333,0.0,0.313,0.15524754,0.42,0.499261,-0.369,-0.99,0.0,0.1327433628318584,0.217251181602478,0.1754290461540222,0.04,0.031862307,0.0752212389380531,93.12775197414504,-159.0,226,0.2566371681415929,0.0176991150442477,0.1173998243863195,0.4812192723697152,179.0,0.3072625698324022,0.0279329608938547,0.1178672795270273,0.4349472377405343,42.0,0.0238095238095238,-0.0238095238095238,0.9999999999999998,0.6970899470899472,4.0,0.5,0.0,,0.2277777777777777,0.7920353982300885,0.1858407079646017,0.0176991150442477,2,2,1,0.0,2.3541084391474008,0.4144877366471144,0.2518454014890734,18.0,SPCS2_HUMAN,226.0,True
Q15303,1,0,single-pass,False,True,False,False,False,1,,,PS-other only,,ERBB4 HER4,,,0.6498495255,0.9418487265,0.0,0.719,0.9430021,0.19,0.843318,-0.088,3.02,0.0,0.0129969418960244,0.2339274585247039,0.500050961971283,0.64,0.91226614,0.0925076452599388,116.10780479760167,-753.0,1308,0.2194189602446483,-0.014525993883792,0.1853125467081452,0.4573224600747537,633.0,0.2575039494470774,-0.0142180094786729,0.2123328077190744,0.4363173600140444,24.0,0.0,0.0,,0.7851851851851851,626.0,0.194888178913738,-0.0159744408945686,0.1470882915435896,0.4616258430954924,0.4839449541284403,0.018348623853211,0.4785932721712538,1,1,1,0.0,3.1166077439882485,0.698925486322341,0.2654882268028825,18.0,ERBB4_HUMAN,1308.0,True
Q15388,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3616042345,0.2468235249,0.0,0.517,0.16293941,0.22,-0.338749,-0.284,-1.54,0.2068965517241379,0.1310344827586207,0.0463760048151016,0.1228903383016586,0.03,0.22113824,0.0896551724137931,0.0,-175.0,145,0.2689655172413793,0.0206896551724137,0.2063733634473913,0.4640613026819919,121.0,0.3140495867768595,0.0165289256198347,0.2055752406386672,0.4271808999081722,18.0,0.0,0.0,,0.7191358024691358,6.0,0.1666666666666666,0.1666666666666666,0.0769230769230771,0.4425925925925925,0.8344827586206897,0.1241379310344827,0.0413793103448275,1,1,1,0.0,2.161368002234975,0.3790171202036471,0.2693576210763493,18.0,TOM20_HUMAN,145.0,True
Q15620,7,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.0724820092,0.0606555585,0.0,0.068,0.91800416,0.1,-0.859768,-0.243,-1.15,0.0,0.0803858520900321,0.0657465308904647,0.0277145858854055,0.65,0.3949768,0.0610932475884244,0.0,-532.0,311,0.0868167202572347,0.0096463022508038,0.211157336055435,0.5973919256877459,66.0,0.2121212121212121,0.0909090909090909,0.224462621480183,0.4951178451178452,146.0,0.0273972602739726,-0.0136986301369863,0.4525098427913228,0.6661339421613395,99.0,0.0909090909090909,-0.0101010101010101,0.3270561911264446,0.5641975308641978,0.2122186495176848,0.4694533762057878,0.3183279742765273,4,7,4,0.0,2.492760389026837,0.2926455446714143,0.2863969609204883,18.0,OR8B8_HUMAN,311.0,True
Q15836,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3414649043,0.1337488511,0.0,0.485,0.6070445,0.14,-1.15812,-0.355,,0.77,0.18,0.1876065284013748,0.338496059179306,0.04,0.82093793,0.07,6.129406021854528,-129.0,100,0.24,0.02,0.2519715270777606,0.4934444444444446,76.0,0.3157894736842105,0.0263157894736842,0.2373895564341006,0.3967836257309937,21.0,0.0,0.0,,0.8407407407407408,,,,,,0.76,0.21,,1,1,0,0.0,2.0,0.4449128655350757,0.3274719585391703,17.0,VAMP3_HUMAN,100.0,True
Q16570,7,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0306628175,0.0334935076,0.0,0.092,0.0009655766,0.19,-0.556729,-0.339,1.29,0.0,0.1577380952380952,0.0641077309846878,0.0296308547258377,0.53,0.11242357,0.0357142857142857,1.8760634946547217,-582.0,336,0.0892857142857142,-0.0119047619047619,0.262484416810697,0.5782738095238097,68.0,0.1470588235294117,0.088235294117647,0.2412331300347195,0.456535947712418,150.0,0.0133333333333333,-0.0133333333333333,0.5752586995350352,0.6953333333333332,118.0,0.1525423728813559,-0.0677966101694915,0.265456011840042,0.4996233521657252,0.2023809523809523,0.4464285714285714,0.3511904761904761,4,7,4,0.0,2.526339277389844,0.2649855166338772,0.246681231958683,18.0,ACKR1_HUMAN,336.0,True
Q16623,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.7562025878,0.8246274291,0.0025,0.508,0.51392365,0.43,-0.105086,-0.435,-0.7,0.125,0.1006944444444444,0.0753976330161094,0.3175148367881775,0.89,0.89945,0.09375,1.177461228498953,-332.0,288,0.3541666666666667,-0.0416666666666666,0.2313551117513182,0.4344907407407404,265.0,0.3849056603773585,-0.0452830188679245,0.2185911540052854,0.4023899371069186,21.0,0.0,0.0,,0.8089947089947087,,,,,,0.9201388888888888,0.0729166666666666,,1,1,1,0.0,2.459392487759231,0.5913323873079004,0.30983874184203,18.0,STX1A_HUMAN,288.0,False
Q16635,0,1,intramembrane-only,False,True,False,False,False,1,,,in_phasepdb_no_class,Z granule,TAFAZZIN EFE2 G4.5 TAZ,,,0.3143809595,0.1119900462,0.0,0.295,0.009672598,0.21,0.0971307,-0.463,-0.29,0.0,0.0,0.0904782563447952,0.061295349150896,0.06,0.023787301,0.0648854961832061,0.0,-335.0,262,0.1908396946564885,0.0229007633587786,0.1494532030376038,0.4874469889737063,,,,,,,,,,,241.0,0.2074688796680498,0.0248962655601659,0.1492306117320106,0.4750115260488692,,,0.9198473282442748,0,0,2,0.0,2.418301291319745,0.2291671773483223,0.1475247741180015,18.0,TAZ_HUMAN,292.0,False
Q16653,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0300662597,0.0478977103,0.0,0.072,0.0027217874,0.17,-0.3132,-0.363,0.07,0.0,0.1538461538461538,0.0595416314899921,0.0449462346732616,0.09,0.35060745,0.1214574898785425,9.530408632452437,-395.0,247,0.2145748987854251,0.020242914979757,0.2047056371692148,0.5127755285650025,35.0,0.2857142857142857,0.1142857142857142,0.2753187628158718,0.4587301587301587,42.0,0.0,0.0,,0.7801587301587304,141.0,0.2978723404255319,0.0,0.2027039073085842,0.4233254531126876,0.1417004048582996,0.1700404858299595,0.5708502024291497,1,2,2,0.0,2.392696953259666,0.2875664393476936,0.2634693770965057,18.0,MOG_HUMAN,247.0,True
Q16720,10,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.5613471894000001,0.529660125,0.0,0.559,0.06735378,0.86,0.937688,-0.27,0.74,0.0,0.0975409836065573,0.0477530173957347,0.2136368006467819,0.65,0.9536921,0.0639344262295081,105.79246411983108,-1052.0,1220,0.2360655737704918,-0.0196721311475409,0.1793703323176833,0.4854918032786869,902.0,0.2804878048780488,-0.0099778270509977,0.1706667932920387,0.4432249322493206,210.0,0.0761904761904762,-0.019047619047619,0.2370176944408344,0.638253968253968,108.0,0.1759259259259259,-0.1018518518518518,0.3044905038331251,0.5414609053497943,0.739344262295082,0.1721311475409836,0.0885245901639344,6,10,5,0.0,3.0863598306747484,0.5777038596347842,0.2639005933125885,18.0,AT2B3_HUMAN,1220.0,False
Q16790,1,0,single-pass,True,False,False,False,False,1,member,1.0,,,,,,0.3429574999,0.3184124843,0.004166667,0.224,0.0015423974,0.83,0.412667,-0.255,1.94,0.0980392156862745,0.1895424836601307,0.0453376322984695,0.0808304473757743,0.89,0.079842456,0.074074074074074,24.87257398375317,-321.0,459,0.2222222222222222,-0.074074074074074,0.2257525317396272,0.4603727910917465,24.0,0.3333333333333333,0.1666666666666666,0.3636546153727353,0.3472222222222222,21.0,0.0,0.0,,0.7677248677248676,377.0,0.2493368700265252,-0.1007957559681697,0.2032914222350781,0.432478632478633,0.0522875816993464,0.0457516339869281,0.8213507625272332,1,1,1,0.0,2.661812685537261,0.4944020796379635,0.2911556129882339,18.0,CAH9_HUMAN,459.0,True
Q16799,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5707071321,0.3691733292,0.001666667,0.446,0.012701921,1.0,0.459288,-0.201,2.31,0.6443298969072165,0.1365979381443298,0.0603373534977436,0.361288458108902,0.99,0.38826898,0.0618556701030927,82.35523289777342,-413.0,776,0.2448453608247422,-0.0695876288659793,0.1593429941322657,0.4502434135166079,,,,,,42.0,0.0,0.0,,0.7166666666666668,,,,,,,0.0541237113402061,,0,2,0,0.0,2.8898617212581885,0.6350701126080468,0.2569300411525708,18.0,RTN1_HUMAN,776.0,True
Q16891,1,0,single-pass,True,False,True,False,False,2,member,3.0,,,,Client,,0.8211743416,0.9364688563,0.003333333,0.608,0.8820199,0.57,0.156673,-0.285,0.54,0.0,0.1517150395778364,0.5051859617233276,0.7722716331481934,0.95,0.53019154,0.0738786279683377,5.001794260408853,-891.0,758,0.2704485488126649,-0.0118733509234828,0.1314825926784301,0.4483729111697456,,,,,,19.0,0.0,0.0,,0.67953216374269,694.0,0.2853025936599423,-0.0230547550432276,0.1246409847100607,0.4384245917387123,,0.025065963060686,0.9155672823218998,0,1,1,0.0,2.8796692056320534,0.6713600739862389,0.283083814741857,18.0,MIC60_HUMAN,758.0,True
Q3ZCQ8,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.4507857826,0.8992422935000001,0.0,0.613,0.0135653075,0.48,0.22213,-0.184,1.26,0.0028328611898017,0.1869688385269121,0.0940457433462143,0.1615641564130783,0.52,0.06134504,0.1133144475920679,9.353865583152269,-338.0,353,0.235127478753541,0.0084985835694051,0.2139258300300823,0.4578533207428385,,,,,,21.0,0.0,0.0,,0.7084656084656084,267.0,0.2584269662921348,-0.0187265917602996,0.2067844733612138,0.4467748647523921,,0.0594900849858356,0.7563739376770539,0,1,1,0.0,2.5477747053878224,0.55605695285177,0.2244648143991095,18.0,TIM50_HUMAN,353.0,True
Q4G0T1,1,0,single-pass,True,False,False,False,False,1,member,1.0,,,,,,0.2669010425,0.1149647919,,0.441,0.0017244874,0.4,1.13151,-0.239,1.86,0.0,0.1032132424537487,0.0770496129989624,0.0750616043806076,0.02,0.39263844,0.0866601752677702,85.32446201820358,-713.0,1027,0.189873417721519,-0.0223953261927945,0.170109620635963,0.4946121389159387,100.0,0.27,-0.15,0.2247092606596186,0.4623333333333336,21.0,0.0,0.0,,0.7846560846560847,887.0,0.1882750845546787,-0.0101465614430665,0.1555616857100787,0.4886383565075789,0.0973709834469328,0.0204479065238558,0.8636806231742941,1,1,1,0.0,3.0115704435972783,0.4872003873333811,0.2478714723571716,17.0,SRCRM_HUMAN,1027.0,True
Q50LG9,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2745418179,0.0659195608,0.0,0.198,0.0049764044,0.44,-0.0875908,-0.042,1.09,0.0,0.2553606237816764,0.098006285727024,0.0428692139685153,0.43,0.30711058,0.1052631578947368,15.937969611616865,-654.0,513,0.1871345029239766,0.023391812865497,0.2224342731269893,0.5005414771496646,,,,,,21.0,0.0,0.0,,0.8100529100529099,,,,,,,0.0409356725146198,,0,1,0,0.0,2.710117365111816,0.4658085648638402,0.2696114000074512,18.0,LRC24_HUMAN,513.0,True
