UniProt_ID,Gene,Protein_name,reviewed,protein_existence,length,n_transmem,n_intramem,n_lipid,topology,tm_evidence,membrane_descriptor,kw_transmembrane,kw_gpi,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_driver_criteria,CDCODE_n_biomol_condensates,CDCODE_n_synthetic_condensates,CDCODE_condensate_names,PhaSepDB_class,PhaSepDB_MLO,DrLLPS_type,DrLLPS_condensate,PhaSePro_partner_dependent,all_pmids,n_pmids,flagged_pmid_citations,evidence_proteomics_inventory_only,evidence_rnai_screen_only,flag_no_pmid,flag_single_database,flag_unreviewed,flag_tm_predicted_only,flag_no_membrane_descriptor,n_flags,catgranule_leakage,catgranule_train_positive,catgranule_label_contradiction,set_legacy_427,set_legacy_rule_reconstructed,set_recommended_primary,set_strict_transmem,set_full_union_475,set_evidence_core,set_catgranule_clean
Q9Y4C0,NRXN3,Neurexin-3 (Neurexin III-alpha) (Neurexin-3-alpha),reviewed,Evidence at protein level,1643.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P04629,NTRK1,High affinity nerve growth factor receptor (EC 2.7.10.1) (Neurotrophic tyrosine kinase receptor type 1) (TRK1-transforming tyrosine kinase protein) (Tropomyosin-related kinase A) (Tyrosine kinase receptor) (Tyrosine kinase receptor A) (Trk-A) (gp140trk) (p140-TrkA),reviewed,Evidence at protein level,796.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Centrosome,not_in_phasepdb,,Client,Centrosome/Spindle pole body,,23841091,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q8TEM1,NUP210,Nuclear pore membrane glycoprotein 210 (Nuclear pore protein gp210) (Nuclear envelope pore membrane protein POM 210) (POM210) (Nucleoporin Nup210) (Pore membrane protein of 210 kDa),reviewed,Evidence at protein level,1887.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,True,True,False,False,3,member,,3.0,0.0,P-body;Nucleolus;Stress granule,PS-other only,Cytoplasmic Nucleoporin Granule; Nuclear pore complex,Client,Nucleolus,,19812395;26980300;32706158,3,19812395=Lam YW Mol Cell Proteomics 2010;26980300=Palm D RNA Biol 2016,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q5VU65,NUP210L,Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like),reviewed,Evidence at protein level,1888.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q04671,OCA2,P protein (Melanocyte-specific transporter protein) (Pink-eyed dilution protein homolog),reviewed,Evidence at protein level,838.0,12,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,True,False,False,False,1,not_in_cdcode,,,,,PS-other only,,not_in_drllps,,,37116470,1,,False,False,False,True,False,True,False,2,catgranule_train_negative,False,True,True,True,True,True,True,False,False
O60313,OPA1,"Dynamin-like GTPase OPA1, mitochondrial (EC 3.6.5.5) (Optic atrophy protein 1) [Cleaved into: Dynamin-like GTPase OPA1, long form (L-OPA1); Dynamin-like GTPase OPA1, short form (S-OPA1)]",reviewed,Evidence at protein level,960.0,1,1,0,single-pass,experimental,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P47893,OR3A2,Olfactory receptor 3A2 (Olfactory receptor 17-228) (OR17-228) (Olfactory receptor OR17-14),reviewed,Evidence at transcript level,321.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,"P-body, Stress granule",,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q15620,OR8B8,Olfactory receptor 8B8 (Olfactory receptor TPCR85) (Olfactory-like receptor JCG8),reviewed,Evidence at transcript level,311.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
P51575,P2RX1,P2X purinoceptor 1 (P2X1) (ATP receptor) (Purinergic receptor),reviewed,Evidence at protein level,399.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,P-body,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q9UBL9,P2RX2,P2X purinoceptor 2 (P2X2) (ATP receptor) (Purinergic receptor),reviewed,Evidence at protein level,471.0,2,0,0,multi-pass,by_similarity,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q9H244,P2RY12,P2Y purinoceptor 12 (P2Y12) (ADP-glucose receptor) (ADPG-R) (P2T(AC)) (P2Y(AC)) (P2Y(cyc)) (P2Y12 platelet ADP receptor) (P2Y(ADP)) (SP1999),reviewed,Evidence at protein level,342.0,7,0,0,multi-pass,unspecified,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,Cajal body;Nuclear speckle,not_in_phasepdb,,Client,"Cajal body, Nuclear speckle",,28884683,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q08174,PCDH1,Protocadherin-1 (Cadherin-like protein 1) (Protocadherin-42) (PC42),reviewed,Evidence at protein level,1060.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q14432,PDE3A,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A (EC 3.1.4.17) (Cyclic GMP-inhibited phosphodiesterase A) (CGI-PDE A) (cGMP-inhibited cAMP phosphodiesterase) (cGI-PDE)",reviewed,Evidence at protein level,1141.0,6,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Signaling cluster,not_in_phasepdb,,Regulator,Receptor cluster,,20089840;30503769,2,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
P16234,PDGFRA,Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha) (EC 2.7.10.1) (Alpha platelet-derived growth factor receptor) (Alpha-type platelet-derived growth factor receptor) (CD140 antigen-like family member A) (CD140a antigen) (Platelet-derived growth factor alpha receptor) (Platelet-derived growth factor receptor 2) (PDGFR-2) (CD antigen CD140a),reviewed,Evidence at protein level,1089.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P09619,PDGFRB,Platelet-derived growth factor receptor beta (PDGF-R-beta) (PDGFR-beta) (EC 2.7.10.1) (Beta platelet-derived growth factor receptor) (Beta-type platelet-derived growth factor receptor) (CD140 antigen-like family member B) (Platelet-derived growth factor receptor 1) (PDGFR-1) (CD antigen CD140b),reviewed,Evidence at protein level,1106.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
I3L0A0,PEDS1-UBE2V1,PEDS1-UBE2V1 readthrough,unreviewed,Evidence at protein level,370.0,2,0,0,multi-pass,unspecified,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,True,True,False,3,not_in_catgranule,False,False,True,True,True,True,True,False,True
O96011,PEX11B,Peroxisomal membrane protein 11B (Peroxin-11B) (Peroxisomal biogenesis factor 11B) (Protein PEX11 homolog beta) (PEX11-beta),reviewed,Evidence at protein level,259.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,Stress granule;Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,"Stress granule, Postsynaptic density",,23071613;29373831,2,23071613=Bayés A PLoS One 2012,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q96HS1,PGAM5,"Serine/threonine-protein phosphatase PGAM5, mitochondrial (EC 3.1.3.16) (Bcl-XL-binding protein v68) (Phosphoglycerate mutase family member 5)",reviewed,Evidence at protein level,289.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,P-body;Stress granule,not_in_phasepdb,,Client,Stress granule,,25995375;26777405,2,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
O00264,PGRMC1,Membrane-associated progesterone receptor component 1 (mPR) (Dap1) (IZA),reviewed,Evidence at protein level,195.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
O15173,PGRMC2,Membrane-associated progesterone receptor component 2 (Progesterone membrane-binding protein) (Steroid receptor protein DG6),reviewed,Evidence at protein level,223.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9P0L9,PKD2L1,Polycystin-2-like protein 1 (Polycystin-2L1) (Polycystic kidney disease 2-like 1 protein) (Polycystin-2 homolog) (Polycystin-L) (Polycystin-L1),reviewed,Evidence at protein level,805.0,6,1,1,multi-pass,curator_inferred,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Centrosome,not_in_phasepdb,,Client,Centrosome/Spindle pole body,,16609150,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
P08F94,PKHD1,Fibrocystin (Polycystic kidney and hepatic disease 1 protein) (Polyductin) (Tigmin),reviewed,Evidence at protein level,4074.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Centrosome,not_in_phasepdb,,Client,Centrosome/Spindle pole body,,20554582,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
O60733,PLA2G6,85/88 kDa calcium-independent phospholipase A2 (CaI-PLA2) (EC 3.1.1.4) (2-lysophosphatidylcholine acylhydrolase) (EC 3.1.1.5) (Group VI phospholipase A2) (GVI PLA2) (Intracellular membrane-associated calcium-independent phospholipase A2 beta) (iPLA2-beta) (Palmitoyl-CoA hydrolase) (EC 3.1.2.2) (Patatin-like phospholipase domain-containing protein 9) (PNPLA9),reviewed,Evidence at protein level,806.0,2,0,0,multi-pass,sequence_analysis,,True,False,False,True,False,False,False,1,not_in_cdcode,,,,,PS-other only,,not_in_drllps,,,38322995,1,,False,False,False,True,False,True,True,3,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q13018,PLA2R1,Secretory phospholipase A2 receptor (PLA2-R) (PLA2R) (180 kDa secretory phospholipase A2 receptor) (C-type lectin domain family 13 member C) (M-type receptor) [Cleaved into: Soluble secretory phospholipase A2 receptor (Soluble PLA2-R) (Soluble PLA2R)],reviewed,Evidence at protein level,1463.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q9UL19,PLAAT4,Phospholipase A and acyltransferase 4 (EC 2.3.1.-) (EC 3.1.1.32) (EC 3.1.1.4) (HRAS-like suppressor 4) (HRSL4) (RAR-responsive protein TIG3) (Retinoic acid receptor responder protein 3) (Retinoid-inducible gene 1 protein) (Tazarotene-induced gene 3 protein),reviewed,Evidence at protein level,164.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Centrosome,not_in_phasepdb,,Client,Centrosome/Spindle pole body,,21858038,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q8IV08,PLD3,"5'-3' exonuclease PLD3 (EC 3.1.16.1) ((S,S)-bis(monoacylglycero)phosphate synthase PLD3) (EC 2.3.1.-) (HindIII K4L homolog) (Hu-K4) (Phospholipase D3)",reviewed,Evidence at protein level,490.0,1,0,0,single-pass,experimental,Single-pass type II membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9HBL7,PLGRKT,Plasminogen receptor (KT) (Plg-R(KT)),reviewed,Evidence at protein level,147.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9Y342,PLLP,Plasmolipin (Plasma membrane proteolipid),reviewed,Evidence at protein level,182.0,4,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P60201,PLP1,Myelin proteolipid protein (PLP) (Lipophilin),reviewed,Evidence at protein level,277.0,4,0,7,multi-pass,curator_inferred,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
O14495,PLPP3,Phospholipid phosphatase 3 (EC 3.1.3.-) (EC 3.1.3.4) (Lipid phosphate phosphohydrolase 3) (PAP2-beta) (Phosphatidate phosphohydrolase type 2b) (Phosphatidic acid phosphatase 2b) (PAP-2b) (PAP2b) (Vascular endothelial growth factor and type I collagen-inducible protein) (VCIP),reviewed,Evidence at protein level,311.0,6,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q7Z2D5,PLPPR4,Phospholipid phosphatase-related protein type 4 (Brain-specific phosphatidic acid phosphatase-like protein 1) (Inactive 2-lysophosphatidate phosphatase PLPPR4) (Lipid phosphate phosphatase-related protein type 4) (Plasticity-related gene 1 protein) (PRG-1),reviewed,Evidence at protein level,763.0,6,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9UIW2,PLXNA1,Plexin-A1 (Semaphorin receptor NOV),reviewed,Evidence at protein level,1896.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,Stress granule;Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Regulator,"Stress granule, Postsynaptic density",,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
