Entry,Gene,Protein_name,cohort,n_tm,topology,cdcode_role,n_cdcode_biomol_condensates,in_source_db,has_bg_scores,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,Entry name,p(LLPS),pLLPS_Class,Length
Q14432,PDE3A,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A (EC 3.1.4.17) (Cyclic GMP-inhibited phosphodiesterase A) (CGI-PDE A) (cGMP-inhibited cAMP phosphodiesterase) (cGI-PDE)",legacy,6,multi-pass,member,1.0,True,True,0.2459093816,0.6952548616,0.0,0.338,0.10023997,0.99,0.48683,-0.205,1.95,0.0385626643295354,0.1928133216476774,0.4026930928230285,0.252178281545639,0.99,0.13681185,0.0788781770376862,199.56665309350072,-860.0,6.0,PDE3A_HUMAN,0.99,High,1141.0
P16234,PDGFRA,Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha) (EC 2.7.10.1) (Alpha platelet-derived growth factor receptor) (Alpha-type platelet-derived growth factor receptor) (CD140 antigen-like family member A) (CD140a antigen) (Platelet-derived growth factor alpha receptor) (Platelet-derived growth factor receptor 2) (PDGFR-2) (CD antigen CD140a),legacy,1,single-pass,member,1.0,True,True,0.7721099726,0.9482722101,0.0,0.711,0.18248765,0.24,0.567135,-0.342,0.62,0.0440771349862259,0.0734618916437098,0.258044421672821,0.3883231878280639,0.92,0.3717164,0.0835629017447199,31.060072207162044,-1005.0,1.0,PGFRA_HUMAN,0.24,Low,1089.0
P09619,PDGFRB,Platelet-derived growth factor receptor beta (PDGF-R-beta) (PDGFR-beta) (EC 2.7.10.1) (Beta platelet-derived growth factor receptor) (Beta-type platelet-derived growth factor receptor) (CD140 antigen-like family member B) (Platelet-derived growth factor receptor 1) (PDGFR-1) (CD antigen CD140b),legacy,1,single-pass,member,1.0,True,True,0.4631719981,0.967183802,0.0,0.683,0.20024452,0.35,0.325582,-0.283,1.64,0.0569620253164556,0.1039783001808318,0.0869189500808715,0.0628929063677787,0.94,0.28732345,0.089511754068716,39.423106662940015,-919.0,1.0,PGFRB_HUMAN,0.35,Low,1106.0
I3L0A0,PEDS1-UBE2V1,PEDS1-UBE2V1 readthrough,legacy,2,multi-pass,member,1.0,True,False,,,,,,,,,,,,,,,,,,,,,,,
O96011,PEX11B,Peroxisomal membrane protein 11B (Peroxin-11B) (Peroxisomal biogenesis factor 11B) (Protein PEX11 homolog beta) (PEX11-beta),legacy,1,single-pass,member,2.0,True,True,0.0855043465,0.0805705997,0.0,0.058,0.004890497,0.37,0.204798,-0.271,-0.85,0.0,0.2046332046332046,0.0721417069435119,0.0519319400191307,0.01,0.029466923,0.1158301158301158,87.91651123667049,-371.0,1.0,PX11B_HUMAN,0.37,Low,259.0
Q96HS1,PGAM5,"Serine/threonine-protein phosphatase PGAM5, mitochondrial (EC 3.1.3.16) (Bcl-XL-binding protein v68) (Phosphoglycerate mutase family member 5)",legacy,1,single-pass,member,2.0,True,True,0.5626239949,0.7370179005,0.000833333,0.508,0.012165643,0.39,0.274517,-0.305,0.61,0.0,0.1349480968858131,0.051073245704174,0.1341163069009781,0.39,0.02786845,0.1176470588235294,9.571630633214838,-333.0,1.0,PGAM5_HUMAN,0.39,Low,289.0
O00264,PGRMC1,Membrane-associated progesterone receptor component 1 (mPR) (Dap1) (IZA),legacy,1,single-pass,member,1.0,True,True,0.6267525054,0.4875924069,0.0,0.719,0.87026536,0.88,0.441858,-0.473,-0.21,0.2153846153846154,0.0666666666666666,0.7889958024024963,0.9358927011489868,0.35,0.041095775,0.0871794871794871,4.174715488064877,-100.0,1.0,PGRC1_HUMAN,0.88,High,195.0
O15173,PGRMC2,Membrane-associated progesterone receptor component 2 (Progesterone membrane-binding protein) (Steroid receptor protein DG6),legacy,1,single-pass,member,1.0,True,True,0.4174834576,0.4056382377,0.005833333,0.501,0.77787364,0.98,1.6169,-0.335,1.22,0.2645739910313901,0.3273542600896861,0.8142059445381165,0.7097195386886597,0.49,0.05001168,0.0986547085201793,27.80215242052495,-51.0,1.0,PGRC2_HUMAN,0.98,High,223.0
Q9P0L9,PKD2L1,Polycystin-2-like protein 1 (Polycystin-2L1) (Polycystic kidney disease 2-like 1 protein) (Polycystin-2 homolog) (Polycystin-L) (Polycystin-L1),legacy,6,multi-pass,member,1.0,True,True,0.15506736,0.0938878414,0.0,0.108,0.005933162,0.48,0.613495,-0.222,1.53,0.1031055900621118,0.0968944099378882,0.0458508171141147,0.0660010427236557,0.6,0.07465049,0.0968944099378882,64.1684851476679,-859.0,7.0,PK2L1_HUMAN,0.48,Medium,805.0
P08F94,PKHD1,Fibrocystin (Polycystic kidney and hepatic disease 1 protein) (Polyductin) (Tigmin),legacy,1,single-pass,member,1.0,True,True,0.2798427588,0.0900266907,,0.512,0.22055721,0.62,1.31071,-0.096,2.41,0.0,0.0233186057928325,0.130652517080307,0.0595638528466224,0.0,0.19106476,0.0694648993618065,177.18933661415633,-2984.0,1.0,PKHD1_HUMAN,0.62,Medium,4074.0
O60733,PLA2G6,85/88 kDa calcium-independent phospholipase A2 (CaI-PLA2) (EC 3.1.1.4) (2-lysophosphatidylcholine acylhydrolase) (EC 3.1.1.5) (Group VI phospholipase A2) (GVI PLA2) (Intracellular membrane-associated calcium-independent phospholipase A2 beta) (iPLA2-beta) (Palmitoyl-CoA hydrolase) (EC 3.1.2.2) (Patatin-like phospholipase domain-containing protein 9) (PNPLA9),legacy,2,multi-pass,not_in_cdcode,,True,True,0.5664662817,0.399266885,0.0,0.3,0.095477454,0.38,0.536244,-0.119,-0.21,0.0,0.0,0.0607382245361804,0.0545188188552856,0.3,0.07689765,0.0856079404466501,13.626141287216576,-761.0,2.0,PLPL9_HUMAN,0.38,Low,806.0
Q13018,PLA2R1,Secretory phospholipase A2 receptor (PLA2-R) (PLA2R) (180 kDa secretory phospholipase A2 receptor) (C-type lectin domain family 13 member C) (M-type receptor) [Cleaved into: Soluble secretory phospholipase A2 receptor (Soluble PLA2-R) (Soluble PLA2R)],new,1,single-pass,not_in_cdcode,,True,True,0.2023451843,0.3502065377,0.0,0.343,0.053148232,0.19,0.714252,-0.17,1.47,0.0,0.0396445659603554,0.0555192939937114,0.1029633656144142,0.14,0.24381018,0.0690362269309637,68.00103430888896,-1088.0,1.0,PLA2R_HUMAN,0.19,Low,1463.0
Q9UL19,PLAAT4,Phospholipase A and acyltransferase 4 (EC 2.3.1.-) (EC 3.1.1.32) (EC 3.1.1.4) (HRAS-like suppressor 4) (HRSL4) (RAR-responsive protein TIG3) (Retinoic acid receptor responder protein 3) (Retinoid-inducible gene 1 protein) (Tazarotene-induced gene 3 protein),legacy,1,single-pass,member,1.0,True,True,0.3156078603,0.1599545873,,0.059,0.019933041,0.25,0.0852548,-0.399,-0.41,0.0,0.0670731707317073,0.1110678538680076,0.0844807177782058,0.05,0.041180156,0.1158536585365853,6.32782989694269,-146.0,1.0,PLAT4_HUMAN,0.25,Low,164.0
Q8IV08,PLD3,"5'-3' exonuclease PLD3 (EC 3.1.16.1) ((S,S)-bis(monoacylglycero)phosphate synthase PLD3) (EC 2.3.1.-) (HindIII K4L homolog) (Hu-K4) (Phospholipase D3)",legacy,1,single-pass,member,1.0,True,True,0.0876175607,0.0680285047,0.0,0.274,0.014544134,0.14,-0.102391,-0.149,0.57,0.0,0.0755102040816326,0.0490734130144119,0.033792458474636,0.09,0.03661238,0.0877551020408163,33.9359383639313,-518.0,1.0,PLD3_HUMAN,0.14,Low,490.0
Q9HBL7,PLGRKT,Plasminogen receptor (KT) (Plg-R(KT)),legacy,2,multi-pass,member,1.0,True,True,0.5936444197,0.3688759301,0.0,0.299,0.04359303,0.15,-0.61405,-0.323,-1.11,0.0,0.0,0.0576865784823894,0.3469427824020386,0.03,0.027146818,0.0884353741496598,0.0,-166.0,2.0,PLRKT_HUMAN,0.15,Low,147.0
Q9Y342,PLLP,Plasmolipin (Plasma membrane proteolipid),legacy,4,multi-pass,member,1.0,True,True,0.0232093565,0.0455907778,0.0,0.026,0.0129148485,0.29,-1.51072,-0.128,-0.42,0.0,0.0989010989010989,0.1509982347488403,0.0546713843941688,0.57,0.04715998,0.0989010989010989,4.801154638681677,-365.0,4.0,PLLP_HUMAN,0.29,Low,182.0
P60201,PLP1,Myelin proteolipid protein (PLP) (Lipophilin),legacy,4,multi-pass,member,1.0,True,True,0.0429569104,0.0651557676,0.0,0.099,0.023700621,0.16,-0.17492,-0.263,-0.33,0.0,0.0,0.0934062898159027,0.0347514301538467,0.54,0.0673112,0.075812274368231,18.2411428812518,-428.0,4.0,MYPR_HUMAN,0.16,Low,277.0
O14495,PLPP3,Phospholipid phosphatase 3 (EC 3.1.3.-) (EC 3.1.3.4) (Lipid phosphate phosphohydrolase 3) (PAP2-beta) (Phosphatidate phosphohydrolase type 2b) (Phosphatidic acid phosphatase 2b) (PAP-2b) (PAP2b) (Vascular endothelial growth factor and type I collagen-inducible protein) (VCIP),legacy,6,multi-pass,member,1.0,True,True,0.4168754208,0.6963320702,0.0,0.044,0.011862351,0.21,-0.195568,-0.281,0.17,0.0,0.0514469453376205,0.0607100948691368,0.0315911956131458,0.18,0.029234266,0.1093247588424437,9.613132161497964,-460.0,6.0,PLPP3_HUMAN,0.21,Low,311.0
Q7Z2D5,PLPPR4,Phospholipid phosphatase-related protein type 4 (Brain-specific phosphatidic acid phosphatase-like protein 1) (Inactive 2-lysophosphatidate phosphatase PLPPR4) (Lipid phosphate phosphatase-related protein type 4) (Plasticity-related gene 1 protein) (PRG-1),legacy,6,multi-pass,member,1.0,True,True,0.2704553093,0.6782325897,0.005,0.464,0.052914076,0.97,1.05186,-0.021,2.4,0.0327653997378768,0.0340760157273918,0.1067673191428184,0.1715623587369918,0.84,0.11854758,0.0904325032765399,265.6608438234493,-279.0,6.0,PLPR4_HUMAN,0.97,High,763.0
Q9UIW2,PLXNA1,Plexin-A1 (Semaphorin receptor NOV),legacy,1,single-pass,member,2.0,True,True,0.4331651767,0.240188629,0.0,0.446,0.15871513,0.23,0.804081,-0.114,2.45,0.0,0.0443037974683544,0.0526499226689338,0.1029078811407089,0.14,0.8588165,0.0949367088607595,121.89094802150544,-1625.0,1.0,PLXA1_HUMAN,0.23,Low,1896.0
O75051,PLXNA2,Plexin-A2 (Semaphorin receptor OCT),legacy,1,single-pass,member,1.0,True,True,0.5012383733,0.2270827687,0.0,0.534,0.47323203,0.16,0.812853,-0.078,1.48,0.0,0.0380147835269271,0.0740342438220977,0.3144421577453613,0.21,0.85814995,0.0844772967265047,121.0211881826927,-1578.0,1.0,PLXA2_HUMAN,0.16,Low,1894.0
P51805,PLXNA3,Plexin-A3 (Plexin-4) (Semaphorin receptor SEX),new,1,single-pass,not_in_cdcode,,True,True,0.3455204615,0.2065713894,0.0,0.444,0.1333187,0.26,0.589139,-0.081,2.32,0.0,0.0374131480491715,0.0877728834748268,0.1690470576286316,0.08,0.78787756,0.0919294494922501,97.5416206769602,-1876.0,1.0,PLXA3_HUMAN,0.26,Low,1871.0
P40967,PMEL,Melanocyte protein PMEL (ME20-M) (ME20M) (Melanocyte protein Pmel 17) (Melanocytes lineage-specific antigen GP100) (Melanoma-associated ME20 antigen) (P1) (P100) (Premelanosome protein) (Silver locus protein homolog) [Cleaved into: M-alpha (95 kDa melanocyte-specific secreted glycoprotein) (P26) (Secreted melanoma-associated ME20 antigen) (ME20-S) (ME20S); M-beta],legacy,1,single-pass,not_in_cdcode,,True,True,0.196225374,0.0732124528,0.000833333,0.526,0.89362746,0.68,0.191697,-0.13,1.66,0.0,0.0726172465960665,0.0701277405023574,0.0289038754999637,0.44,0.12667523,0.059001512859304,52.89997347570115,-329.0,1.0,PMEL_HUMAN,0.68,Medium,661.0
Q8IY17,PNPLA6,Patatin-like phospholipase domain-containing protein 6 (EC 3.1.1.5) (Neuropathy target esterase),new,1,single-pass,not_in_cdcode,,True,True,0.6202906647,0.2537744682,0.0,0.56,0.7622504,0.81,0.771442,-0.214,2.13,0.0421818181818181,0.0349090909090909,0.0608273968100547,0.063836857676506,0.77,0.16497244,0.1032727272727272,107.8550455958012,-1239.0,1.0,PLPL6_HUMAN,0.81,High,1375.0
Q96HA1,POM121,Nuclear envelope pore membrane protein POM 121 (Nuclear envelope pore membrane protein POM 121A) (Nucleoporin Nup121) (Pore membrane protein of 121 kDa),legacy,1,single-pass,member,1.0,True,True,0.6033079714,0.4122709549,0.001666667,0.776,0.22109053,1.0,0.67062,0.055,4.7,0.1232986389111289,0.3522818254603683,0.8348199725151062,0.8175985217094421,1.0,0.7797155,0.0616493194555644,875.825254051484,136.0,1.0,P121A_HUMAN,1.0,High,1249.0
A8CG34,POM121C,Nuclear envelope pore membrane protein POM 121C (Nuclear pore membrane protein 121-2) (POM121-2) (Pore membrane protein of 121 kDa C),legacy,1,single-pass,member,1.0,True,True,0.6421751330000001,0.4076336027,0.005,0.7,0.4266066,1.0,0.747266,0.055,5.12,0.113913751017087,0.3637103336045565,0.8606311082839966,0.8708459734916687,1.0,0.8054395,0.0545158665581773,973.3398435317832,365.0,1.0,P121C_HUMAN,1.0,High,1229.0
Q5SGD2,PPM1L,Protein phosphatase 1L (EC 3.1.3.16) (Protein phosphatase 1-like) (Protein phosphatase 2C isoform epsilon) (PP2C-epsilon),legacy,1,single-pass,member,1.0,True,True,0.4003255676,0.8851118218,0.0,0.099,0.026928117,0.12,0.316173,-0.379,0.4,0.0,0.0,0.0736559256911277,0.3989739120006561,0.03,0.059813946,0.0833333333333333,6.071083526040543,-417.0,1.0,PPM1L_HUMAN,0.12,Low,360.0
Q9HCU5,PREB,Guanine nucleotide-exchange factor SEC12 (Prolactin regulatory element-binding protein),legacy,1,single-pass,member,1.0,True,True,0.1643846778,0.3386968639,0.0,0.183,0.00058772124,0.36,0.41662,-0.212,0.55,0.0,0.0887290167865707,0.0453669354319572,0.0629681870341301,0.33,0.059851225,0.0767386091127098,12.920932561152354,-412.0,1.0,PREB_HUMAN,0.36,Low,417.0
P14222,PRF1,Perforin-1 (P1) (Cytolysin) (Lymphocyte pore-forming protein) (PFP),legacy,2,multi-pass,member,2.0,True,True,0.1928620903,0.0873017343,0.0,0.221,0.07963328,0.17,0.391349,-0.239,0.76,0.0,0.0576576576576576,0.0638388246297836,0.043059904128313,0.05,0.14040919,0.0954954954954954,36.11978270066665,-512.0,2.0,PERF_HUMAN,0.17,Low,555.0
Q8TB68,PRR7,Proline-rich protein 7 (Synaptic proline-rich membrane protein),legacy,1,single-pass,member,1.0,True,True,0.0699386642,0.0812909585,0.0,0.174,0.0029735614,0.98,-1.05898,-0.143,2.56,0.0,0.4233576642335766,0.0609114058315753,0.0995285660028457,0.95,0.3131223,0.1131386861313868,1.6581468564492714,-351.0,1.0,PRR7_HUMAN,0.98,High,274.0
Q99946,PRRT1,Proline-rich transmembrane protein 1 (Dispanin subfamily D member 1) (DSPD1) (Synapse differentiation-induced protein 4) (SynDIG4),legacy,1,single-pass,member,1.0,True,True,0.1653351598,0.2856177251,0.0,0.465,0.0058866884,1.0,-0.578014,0.037,3.31,0.2156862745098039,0.4379084967320261,0.4859496057033539,0.0542201586067676,0.81,0.4549616,0.0686274509803921,82.91586478099957,-130.0,2.0,PRRT1_HUMAN,1.0,High,306.0
P49768,PSEN1,Presenilin-1 (PS-1) (EC 3.4.23.-) (Protein S182) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit; Presenilin-1 CTF12 (PS1-CTF12)],legacy,9,multi-pass,member,1.0,True,True,0.0579212579,0.2569028892,0.0,0.431,0.07496973,0.47,-0.372726,-0.056,-0.55,0.0578158458244111,0.1413276231263383,0.3997560143470764,0.280210793018341,0.63,0.07210023,0.0835117773019272,28.93029341205873,-744.0,9.0,PSN1_HUMAN,0.47,Medium,467.0
P49810,PSEN2,Presenilin-2 (PS-2) (EC 3.4.23.-) (AD3LP) (AD5) (E5-1) (STM-2) [Cleaved into: Presenilin-2 NTF subunit; Presenilin-2 CTF subunit],legacy,8,multi-pass,member,1.0,True,True,0.0489451228,0.1266066065,0.0,0.354,0.019262578,0.4,-0.434687,-0.385,0.64,0.1205357142857142,0.1339285714285714,0.062384657561779,0.066434159874916,0.65,0.056933288,0.078125,3.2857175742586104,-644.0,9.0,PSN2_HUMAN,0.4,Low,448.0
Q6ISU1,PTCRA,Pre T-cell antigen receptor alpha (pT-alpha) (pTa) (pT-alpha-TCR),new,1,single-pass,not_in_cdcode,,True,True,0.0449056831,0.0451827249,0.0,0.144,0.00061592937,0.97,-0.27406,-0.251,3.8,0.1530249110320284,0.2028469750889679,0.2259995490312576,0.0380317121744155,0.68,0.15853076,0.0640569395017793,70.83102272821584,-212.0,1.0,PTCRA_HUMAN,0.97,High,281.0
P43119,PTGIR,Prostacyclin receptor (Prostaglandin I2 receptor) (PGI receptor) (PGI2 receptor) (Prostanoid IP receptor),new,7,multi-pass,not_in_cdcode,,True,True,0.0478244904,0.0384993149,0.0,0.198,0.0039320714,0.36,-0.537208,-0.218,0.43,0.0854922279792746,0.0984455958549222,0.059826660901308,0.0347937047481536,0.52,0.1561719,0.0854922279792746,25.55206271809488,-565.0,7.0,PI2R_HUMAN,0.36,Low,386.0
Q13308,PTK7,Inactive tyrosine-protein kinase 7 (Colon carcinoma kinase 4) (CCK-4) (Protein-tyrosine kinase 7) (Pseudo tyrosine kinase receptor 7) (Tyrosine-protein kinase-like 7),legacy,1,single-pass,member,1.0,True,True,0.6779936485,0.792482624,0.000833333,0.58,0.063469335,0.53,0.593435,-0.209,1.67,0.0214953271028037,0.0355140186915887,0.0500185713171958,0.1135520339012146,0.75,0.72414505,0.0831775700934579,66.57680782006106,-766.0,1.0,PTK7_HUMAN,0.53,Medium,1070.0
P08575,PTPRC,Receptor-type tyrosine-protein phosphatase C (EC 3.1.3.48) (Leukocyte common antigen) (L-CA) (T200) (CD antigen CD45),legacy,1,single-pass,member,2.0,True,True,0.8578031111000001,0.9532235374,0.000833333,0.771,0.71629447,0.82,0.734508,-0.043,1.78,0.0390505359877488,0.0436447166921898,0.0957211256027221,0.1423550844192505,0.9,0.55752057,0.0765696784073506,236.6720732313485,-664.0,1.0,PTPRC_HUMAN,0.82,High,1306.0
P23468,PTPRD,Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48),legacy,1,single-pass,member,1.0,True,True,0.8442273263000001,0.8904149113000001,0.0025,0.772,0.21268213,0.47,0.939061,-0.146,0.57,0.0,0.0219665271966527,0.0504255890846252,0.3570157885551452,0.76,0.98227304,0.0962343096234309,157.66355083491382,-1229.0,1.0,PTPRD_HUMAN,0.47,Medium,1912.0
P10586,PTPRF,Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR),legacy,1,single-pass,member,1.0,True,True,0.6800120051,0.8421456338000001,0.0,0.81,0.39009562,0.56,0.789477,-0.163,1.76,0.0,0.0361824855794441,0.0493642948567867,0.486432135105133,0.8,0.9788906,0.1027792343995804,118.5348159596742,-1350.0,1.0,PTPRF_HUMAN,0.56,Medium,1907.0
Q13332,PTPRS,Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma),legacy,1,single-pass,member,1.0,True,True,0.7562020214,0.8816849510000001,0.0,0.814,0.08359925,0.46,0.968595,-0.176,1.57,0.0,0.0379876796714579,0.0512580685317516,0.2547259926795959,0.79,0.97882915,0.1026694045174538,127.11348498937257,-1249.0,1.0,PTPRS_HUMAN,0.46,Medium,1948.0
Q92729,PTPRU,Receptor-type tyrosine-protein phosphatase U (R-PTP-U) (EC 3.1.3.48) (Pancreatic carcinoma phosphatase 2) (PCP-2) (Protein-tyrosine phosphatase J) (PTP-J) (hPTP-J) (Protein-tyrosine phosphatase pi) (PTP pi) (Protein-tyrosine phosphatase receptor omicron) (PTP-RO) (Receptor-type protein-tyrosine phosphatase psi) (R-PTP-psi),legacy,1,single-pass,member,1.0,True,True,0.6372415218,0.8224018051,0.0,0.505,0.052572716,0.43,0.675945,-0.131,1.65,0.0,0.0345781466113416,0.0468687452375888,0.0975533723831176,0.32,0.89243567,0.1147994467496542,135.74526088244232,-1281.0,1.0,PTPRU_HUMAN,0.43,Medium,1446.0
P23471,PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta (R-PTP-zeta) (EC 3.1.3.48) (Protein-tyrosine phosphatase receptor type Z polypeptide 1) (Protein-tyrosine phosphatase receptor type Z polypeptide 2) (R-PTP-zeta-2),legacy,1,single-pass,member,1.0,True,True,0.6007443569,0.9337656793,0.000833333,0.548,0.1643746,1.0,1.00409,-0.13,1.76,0.0,0.0496760259179265,0.0460052229464054,0.1254749596118927,0.94,0.4163501,0.0587473002159827,293.2030486558873,-877.0,1.0,PTPRZ_HUMAN,1.0,High,2315.0
Q00765,REEP5,Receptor expression-enhancing protein 5 (Polyposis locus protein 1) (Protein TB2),legacy,4,multi-pass,member,1.0,True,True,0.1215246938,0.1847876505,0.0,0.292,0.019317219,0.13,-0.409742,-0.446,-0.34,0.164021164021164,0.0,0.0948670655488967,0.2309839725494384,0.04,0.35851312,0.0793650793650793,0.0,-269.0,4.0,REEP5_HUMAN,0.13,Low,189.0
P07949,RET,Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) (Cadherin family member 12) (Proto-oncogene c-Ret) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment],legacy,1,single-pass,not_in_cdcode,,True,True,0.2879960374,0.8939286407,0.0,0.555,0.91190875,0.46,0.593386,-0.213,3.76,0.0,0.0430879712746858,0.1402571648359298,0.4100754857063293,0.13,0.23649363,0.1005385996409335,168.34905239444657,-929.0,1.0,RET_HUMAN,0.46,Medium,1114.0
Q9H6L5,RETREG1,Reticulophagy regulator 1 (Reticulophagy receptor 1),legacy,4,multi-pass,member,0.0,True,True,0.1101004848,0.1533373563,,0.134,0.034810018,0.97,0.0333734,-0.262,1.31,0.2032193158953722,0.1911468812877263,0.1724421828985214,0.1302763819694519,0.82,0.09438688,0.0482897384305835,12.259995455477776,-378.0,4.0,RETR1_HUMAN,0.97,High,497.0
P47804,RGR,RPE-retinal G protein-coupled receptor (RGR opsin),new,7,multi-pass,not_in_cdcode,,True,True,0.0269362146,0.0990113787,0.0,0.027,0.9293672,0.1,-0.812461,-0.286,0.12,0.0,0.0412371134020618,0.060618333518505,0.032381348311901,0.2,0.1356674,0.0721649484536082,0.0,-473.0,7.0,RGR_HUMAN,0.1,Low,291.0
Q8IXI2,RHOT1,Mitochondrial Rho GTPase 1 (MIRO-1) (hMiro-1) (EC 3.6.5.-) (Rac-GTP-binding protein-like protein) (Ras homolog gene family member T1),legacy,1,single-pass,member,1.0,True,True,0.4181084803,0.5571086165,0.0,0.206,0.36319634,0.13,-0.124591,-0.323,-0.72,0.0,0.0,0.0765365734696388,0.1014830097556114,0.18,0.7125308,0.087378640776699,0.6419332758064236,-676.0,1.0,MIRO1_HUMAN,0.13,Low,618.0
Q8IXI1,RHOT2,Mitochondrial Rho GTPase 2 (MIRO-2) (hMiro-2) (EC 3.6.5.-) (Ras homolog gene family member T2),legacy,1,single-pass,member,1.0,True,True,0.3022383685,0.3513170738,0.0,0.364,0.040988345,0.19,0.0417698,-0.302,0.22,0.0,0.046925566343042,0.0509200394153595,0.0404299572110176,0.03,0.46075583,0.0841423948220064,18.029933878049988,-705.0,1.0,MIRO2_HUMAN,0.19,Low,618.0
Q96TC7,RMDN3,Regulator of microtubule dynamics protein 3 (RMD-3) (hRMD-3) (Cerebral protein 10) (Protein FAM82A2) (Protein FAM82C) (Protein tyrosine phosphatase-interacting protein 51) (TCPTP-interacting protein 51),legacy,1,single-pass,member,1.0,True,True,0.2764206082,0.3384734505,0.003333333,0.418,0.70602834,0.8,0.680454,-0.26,1.84,0.0,0.2404255319148936,0.8031195402145386,0.9115272760391236,0.95,0.056899246,0.1,50.9857438152456,-354.0,1.0,RMD3_HUMAN,0.8,High,470.0
Q9NV58,RNF19A,E3 ubiquitin-protein ligase RNF19A (EC 2.3.2.31) (Double ring-finger protein) (Dorfin) (RING finger protein 19A) (p38),legacy,2,multi-pass,member,1.0,True,True,0.5036057056000001,0.5527961467,0.005833333,0.448,0.013809619,0.91,0.927021,-0.208,2.68,0.0,0.139618138424821,0.0567549467086792,0.3128931224346161,0.93,0.26527002,0.0704057279236276,258.04044019549497,-383.0,2.0,RN19A_HUMAN,0.91,High,838.0
P04843,RPN1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit) (Ribophorin I) (RPN-I) (Ribophorin-1),legacy,1,single-pass,member,2.0,True,True,0.7053766806,0.9381103111,0.0,0.766,0.7091027,0.19,0.306943,-0.239,0.6,0.0,0.0906095551894563,0.2509435415267944,0.3189420104026794,0.09,0.19316211,0.0955518945634266,13.121381089623677,-645.0,1.0,RPN1_HUMAN,0.19,Low,607.0
