Protein,Degree,Betweenness,pLLPS,Is_High_pLLPS
DIPK1C,3,2.718242280750339e-06,0.24,False
WBP1L,14,0.0001510808799926657,0.96,True
HIGD1A,38,3.874873533854493e-05,0.2,False
OMA1,44,0.0003477338230262637,0.15,False
SCAMP2,20,0.00017435852864480707,0.29,False
SFXN2,10,3.795035961295968e-05,0.14,False
CALHM2,9,5.8240748393825425e-05,0.12,False
VOPP1,11,0.00037953195762634894,0.67,False
YME1L1,47,0.00039940125017028365,0.42,False
MDGA1,29,0.00020453179972685856,0.23,False
IL1RAP,28,0.00023072110178883263,0.2,False
CD163L1,5,6.016655459650893e-06,0.19,False
BAIAP3,7,1.064542399261842e-05,0.79,True
GULP1,37,0.0004046265417963682,0.39,False
IGSF21,18,0.00031662657493525796,0.34,False
IGSF3,19,0.00011094389477787258,0.36,False
MANSC1,17,0.00022393042593476948,0.96,True
TMEM171,15,0.00019795165308385512,0.82,True
CMTM6,17,9.650955192158169e-05,0.15,False
FAM234B,3,2.126322691884877e-06,0.67,False
IL17RC,25,0.0001414912109170861,0.38,False
SUSD6,4,6.227130262708915e-06,0.63,False
LAMP3,31,9.054349419939133e-05,0.61,False
TRAM2,17,0.0004166647260753929,0.21,False
USP32,10,5.692368799030874e-05,0.67,False
APOLD1,7,3.2831334072821975e-05,0.16,False
GPR19,9,3.8598289442102466e-05,0.11,False
TTYH2,9,3.590324072181797e-05,0.21,False
PACC1,18,0.00022087892304106349,0.27,False
GALP,6,1.0261605059733254e-05,0.8,True
TNFRSF11A,33,0.00026052106243533684,0.96,True
NDUFAF3,57,0.00017494173228506637,0.14,False
OSTM1,32,0.00033888777377648414,0.26,False
CA2,43,0.00037415064216711865,0.24,False
DCSTAMP,23,7.534454822211064e-05,0.12,False
SNX10,26,0.00013270415565050492,0.53,False
SLC8A3,20,0.00019116007225607204,0.4,False
MYCBPAP,7,6.95753552764862e-05,0.9,True
PRLHR,9,1.5989058719937853e-05,0.25,False
SYPL1,11,0.00011122298881630753,0.13,False
UTS2R,23,0.0001422564856017644,0.51,False
OR8D2,19,5.60149686418363e-05,0.12,False
NKAIN1,7,2.7669299913260715e-05,0.1,False
SCARF2,7,3.387419961222915e-05,0.96,True
AIFM3,13,0.0001000435899724622,0.27,False
SNX6,44,0.00021472506075484915,0.33,False
FNDC9,2,1.0581694961296466e-05,0.52,False
MYMX,8,0.00024354664642155173,0.55,False
UBE2J2,31,0.00020951543055202032,0.42,False
CLCN5,38,0.00038020537691243664,0.12,False
SLC4A9,25,0.00012772693831980235,0.55,False
AQP6,22,0.0001256877477704396,0.31,False
KCNJ16,48,0.0002327197927174162,0.2,False
TRPM6,50,0.000588917177443282,0.62,False
CLCN3,43,0.0004739755038074214,0.15,False
LRRC8C,26,0.00022727802228055,0.24,False
TMPRSS6,22,8.585032970082797e-05,0.18,False
STK10,30,8.007257431279308e-05,0.93,True
IL17RA,31,5.2096086146123455e-05,0.67,False
DDOST,75,0.0007702323576306158,0.14,False
SSR3,46,0.0002255772441439967,0.17,False
DOP1A,7,2.021121648445044e-05,0.93,True
ATP9B,6,7.880132236552533e-06,0.25,False
ATP9A,10,5.285305289610469e-05,0.12,False
EFHD2,29,0.00018082259945403505,0.46,False
RIT2,30,0.0002571670792451636,0.28,False
CPEB1,7,3.83487747048314e-05,0.87,True
CDK4,21,0.00018515501267631014,0.25,False
C5AR1,50,0.00033180682755914976,0.12,False
CLEC12A,54,0.0006260029724619953,0.13,False
C3,50,0.0003816164526683143,0.19,False
CR1,42,8.191115528728423e-05,0.27,False
IL1R2,33,0.00013545720485009177,0.12,False
MCEMP1,25,0.00010482667647356984,0.51,False
ADIPOR1,27,0.00028003429975947193,0.14,False
KCNK3,45,0.000437662518550573,0.69,False
KCNN3,44,0.0004746889805091599,0.89,True
KCNN2,39,5.50103905975041e-05,0.52,False
MRI1,15,0.00015316512264921186,0.17,False
PTPN3,34,0.0003437758301110212,0.33,False
ST6GALNAC5,21,0.0002478540653525834,0.81,True
MESD,14,4.366194681983374e-05,0.94,True
IFITM5,25,0.0004770583167534392,0.1,False
PCDH17,14,0.00046336431585626575,0.81,True
NRSN1,5,4.1125918740805784e-06,0.16,False
HCRTR1,23,0.0001931935500948327,0.25,False
FNDC4,14,0.00018172426236740032,0.94,True
CRCP,5,1.3269256963660925e-06,0.8,True
TMEM79,12,7.603518326023305e-05,0.57,False
NINJ2,12,9.22797397639791e-05,0.15,False
GALNT11,24,0.00010395261217080748,0.32,False
SLC9A6,37,0.0005097831833034512,0.15,False
IL22RA1,15,1.358763123363175e-05,0.94,True
IL20RB,9,7.817290353230669e-06,0.11,False
IL10RB,14,9.967381261540642e-06,0.33,False
IL20RA,10,8.086290855266568e-06,0.4,False
IFNLR1,13,7.433559499416256e-06,0.94,True
CABS1,3,0.0,0.94,True
TMCO5A,14,0.000225921714186396,0.4,False
FAM209A,13,0.00025681793631746015,0.94,True
TMCO2,9,0.00013529154612006896,0.22,False
IFNGR1,32,0.00030654712994287976,0.42,False
DOLK,45,0.0004666565975785478,0.13,False
PPP1R16A,10,9.511897508732431e-05,0.94,True
MFSD3,23,0.00012958007431128964,0.24,False
ADCK5,27,0.00018990260446158507,0.12,False
GRINA,17,0.00020024965902897606,0.42,False
POTED,5,1.4901705279952236e-05,0.78,True
C1orf115,2,2.012031114364863e-06,0.94,True
MARC2,11,0.00019766229821008445,0.19,False
TMEM244,7,0.00014623792918480675,0.09,False
PIGL,34,0.0001637188430266382,0.14,False
ASPSCR1,27,0.00013068313704965408,0.94,True
UBXN2B,17,0.000136024369347065,0.54,False
C2CD5,25,4.8271080270020244e-05,0.31,False
UBXN8,18,3.89497737507161e-05,0.55,False
SLC35F2,15,0.0003154735189220827,0.11,False
XYLT2,52,0.0005512732793329612,0.66,False
GPR82,19,0.0001065183115595268,0.11,False
ADGRA1,24,0.00021213033451069802,0.87,True
GPR146,9,1.285110794089342e-05,0.13,False
GPR139,27,0.00034823509561252307,0.17,False
FAM162B,18,0.0004773366996886668,0.94,True
TMEM167A,11,0.00011184407710014405,0.12,False
GPR88,27,0.00017127869728690833,0.47,False
GPR135,13,0.00014221919811291086,0.76,True
GPR27,21,6.710228373633098e-05,0.4,False
GPR101,17,5.0685548874409004e-05,0.76,True
GPR6,21,6.975338607135549e-05,0.3,False
GPR50,9,2.870957539571096e-05,0.74,True
GPR63,20,0.00020869526948183372,0.12,False
GPR142,24,0.00015456751973092723,0.37,False
GPR176,33,0.00033351840910128083,0.35,False
PCDH18,9,0.0001745697970699918,0.75,True
SH3GLB1,34,0.0003318483242072245,0.23,False
BCAR3,16,0.00033441076357769325,0.6,False
PLP2,11,3.614362773503081e-05,0.12,False
CLIC1,13,3.293005637851725e-05,0.13,False
CGAS,14,3.099472266522683e-05,0.53,False
TMBIM6,39,0.0006657642927618862,0.11,False
RNF145,20,9.16386553151479e-05,0.15,False
TIMM13,41,0.0001412252196442103,0.24,False
TM7SF2,34,9.741772529071213e-05,0.19,False
HMOX1,46,0.0007209722869845908,0.27,False
AZU1,27,0.00039292045467292556,0.35,False
IFNAR1,19,5.450364309447584e-05,0.22,False
IFNAR2,17,3.522378881039202e-05,0.78,True
IFNGR2,36,0.000517036887386495,0.13,False
ZDHHC1,9,2.3264154670747543e-05,0.93,True
ZDHHC24,16,0.0001419909754028252,0.23,False
PPM1A,23,0.00029779546673807295,0.44,False
KCNK16,30,0.0003646967968864231,0.21,False
UNC5CL,7,2.3466439207628127e-05,0.25,False
PRTG,2,6.926944880320072e-07,0.88,True
BBS7,26,0.00012523018481765878,0.13,False
PGAP2,37,0.00028651769057614105,0.13,False
NIPAL2,13,3.232027799794641e-05,0.13,False
TMEM139,1,0.0,0.93,True
LY9,39,0.00024988617098671605,0.84,True
RCE1,22,0.00012507007308263258,0.29,False
HIGD1B,20,0.0002607708312797123,0.13,False
HS6ST3,38,0.00010451736468407321,0.65,False
C2orf74,1,0.0,0.88,True
GALNTL6,24,9.577312655313338e-05,0.2,False
OR2A14,12,0.00026578647335357943,0.11,False
SORCS1,33,0.00037035093712755294,0.59,False
ADAM22,38,0.0004429862811975754,0.29,False
TMEM41A,16,0.00020233752078524685,0.12,False
F2RL2,35,0.00021153511525854322,0.19,False
RNF183,14,0.00012924323851770542,0.25,False
OTOP2,9,5.4905559169147295e-05,0.24,False
VSIG1,6,1.7511296320302333e-05,0.26,False
GGCX,28,0.0005065876612763632,0.36,False
FAM209B,3,7.9763993311347e-06,0.8,True
TMEM236,10,9.637227291266251e-05,0.17,False
SLC9B1,15,5.69382412176558e-05,0.14,False
NSMF,13,9.152311340583612e-06,0.93,True
TACR3,26,0.0001630713817538625,0.29,False
KISS1R,26,0.00016655452785174462,0.54,False
GNRHR,26,0.0002530691463129211,0.21,False
PROKR2,20,0.00034401717359304094,0.18,False
SEMA7A,39,0.0002065733237006706,0.32,False
CORO7,4,2.996011286540794e-05,0.67,False
CHIC1,4,3.680055582416981e-06,0.94,True
ABCB7,22,0.00019041301368459437,0.14,False
SLC7A3,15,5.405255248078231e-05,0.13,False
PTPN2,35,0.0004310691907067604,0.19,False
ANTXRL,7,0.00021716506669182154,0.36,False
WNT4,46,0.00015256807625981648,0.13,False
WNT2B,38,2.355803908952924e-05,0.2,False
WNT6,44,0.00014803398355054954,0.37,False
WNT16,40,4.915884924584074e-05,0.2,False
WNT9A,40,2.2495118203897432e-05,0.37,False
WNT9B,39,1.341259310940289e-05,0.18,False
IGFBP4,19,6.119981966703022e-05,0.58,False
ROR2,45,0.00022436190844281383,0.91,True
MMP15,17,3.5601322105690075e-05,0.71,True
VPS50,28,0.00017196979048108023,0.32,False
TMEM135,12,9.498611953297785e-05,0.12,False
ACAD9,48,0.0002434927511791323,0.19,False
LAMB4,39,7.054323201998255e-05,0.26,False
LRRN4,8,4.366693632407844e-05,0.93,True
UPK3B,8,2.623767247655685e-05,0.9,True
NKAIN4,6,1.2577002253702452e-05,0.1,False
POMT1,50,0.00042522080215154004,0.18,False
CCDC91,10,4.923281768557466e-05,0.68,False
LRP3,12,0.00012589986028294745,0.84,True
LRP10,24,0.00016258414678535548,0.75,True
SORCS3,24,0.00015411520944660215,0.49,False
CLEC2D,33,4.812921625284596e-05,0.14,False
KLRG1,47,0.00022959735213519666,0.13,False
MPIG6B,19,2.8955746710674934e-05,0.54,False
KLRF1,52,0.00017123440400312255,0.15,False
FCRL4,30,7.164844198366747e-05,0.58,False
STRIP1,12,1.0813261176689963e-05,0.37,False
STRN3,15,9.843951074542723e-05,0.92,True
MOB4,13,3.129423344604724e-05,0.12,False
STK24,20,0.00012077581041841064,0.64,False
TMEM126A,42,0.0006259440074669866,0.12,False
TMEM53,13,7.596654565956435e-05,0.15,False
NCLN,29,0.00025711822819486575,0.2,False
SGSM1,15,0.00010222206415260299,0.93,True
OR2V2,10,7.038745436154192e-05,0.1,False
GNG8,106,0.0002994313571360117,0.19,False
LPAR6,38,0.000500704181704187,0.1,False
LPAR5,41,7.393274286227623e-05,0.25,False
CHRM2,59,0.00031172380776517915,0.82,True
PPIP5K1,15,0.00012559707545151813,0.93,True
CKMT1B,20,0.00016010675091288762,0.23,False
USP4,17,0.00010531444486375913,0.72,True
UCHL3,8,9.049466144703738e-06,0.31,False
CMTM5,16,9.005090045791202e-05,0.28,False
AQP10,23,0.00011266912144154104,0.16,False
CD300E,21,2.0946498454305137e-05,0.3,False
FPR2,55,0.0008269829475208223,0.14,False
CD300LD,16,1.044414464894881e-05,0.18,False
MPL,16,2.760666609936146e-05,0.6,False
CABP5,15,6.658747857532996e-05,0.11,False
CLEC17A,7,0.00010397940092653591,0.45,False
SIGLEC15,25,8.3921062920521e-05,0.36,False
SIGLEC14,18,4.111045501885527e-05,0.27,False
GPRC5D,9,7.915570070629206e-06,0.11,False
ORAI2,25,1.8317608200243848e-05,0.31,False
ORAI3,29,3.1631013185140645e-05,0.79,True
CCKAR,33,0.00012271889687912854,0.51,False
TRPM2,35,0.00012633994733110855,0.3,False
TRPM7,51,0.0006150623209040467,0.53,False
CRACR2A,15,9.271502770046692e-05,0.4,False
MICU1,40,0.0003476764703993004,0.24,False
TRPV6,46,0.0003658796710000129,0.22,False
KNCN,1,0.0,0.93,True
CDHR4,6,0.0002772664912897408,0.18,False
BTN1A1,20,9.563791177450658e-05,0.37,False
ERMAP,25,0.0001258517780941805,0.39,False
BTN2A2,19,2.9156224011799253e-05,0.14,False
BTN3A3,26,5.5898800597713455e-05,0.46,False
BTNL3,16,2.7428604270582098e-05,0.17,False
BTNL9,18,5.139977802613573e-05,0.29,False
BTN3A2,29,0.00016097066141104271,0.31,False
UBE2Q1,6,1.253728020084954e-05,0.77,True
MLEC,23,3.208978713575609e-05,0.35,False
MYORG,7,1.8582888982958325e-05,0.19,False
NUCB1,10,5.74166224554788e-05,0.88,True
SSPN,37,0.00014267685238475707,0.2,False
SNTG2,38,0.00047826540323904417,0.32,False
TAZ,37,0.0005196312909704809,0.21,False
SGCB,36,7.657250291510416e-05,0.44,False
SLC11A2,53,0.000557111074920391,0.15,False
BCAP29,14,0.00010165715303283757,0.34,False
F2RL1,28,0.00028166488937548465,0.22,False
PRRG4,13,0.00013820691728641359,0.47,False
ADAM12,34,0.000180019195929685,0.48,False
B4GALNT3,15,5.937087854181651e-05,0.47,False
B4GALNT4,11,0.00014695673191584,0.85,True
OR1E1,26,0.00039756533332467364,0.12,False
ADGRE5,27,7.487788147483458e-05,0.27,False
KIAA0319L,13,8.252708840552131e-05,0.76,True
LAMC3,45,0.00015084850445235595,0.74,True
TRPA1,71,0.0008013102343427274,0.13,False
NSG2,4,2.8670569352928475e-06,0.52,False
PCDH12,8,1.659762034771641e-05,0.91,True
TMEM159,5,3.594239966984304e-05,0.14,False
IGFLR1,7,0.0005414967362969021,0.93,True
IGFL1,1,0.0,0.1,False
IGFL3,1,0.0,0.12,False
IGFL2,2,5.166021351840973e-06,0.14,False
HAS1,24,0.00039257371516880965,0.13,False
HAS2,33,0.0007236030575038671,0.12,False
HAS3,20,0.00035325935738229127,0.12,False
QRFPR,12,0.000219463320608258,0.15,False
ATP5IF1,34,8.167785062745351e-05,0.84,True
FILIP1L,18,0.00017690122054881273,0.88,True
CNNM4,33,0.0003184174058367636,0.28,False
SLC34A3,33,0.00018042048490127837,0.45,False
ABCC2,78,0.0008066982596622585,0.21,False
ABCC4,58,0.00028886033461545524,0.16,False
SLC9A7,21,0.0001403840023384607,0.49,False
CAPG,16,7.219335730169805e-05,0.18,False
GBP2,27,0.00014166413072122478,0.44,False
PTGIS,42,0.0004384069334299391,0.24,False
AQP1,51,0.0005603292454021743,0.13,False
HS3ST6,33,7.657621888629438e-05,0.7,True
HS3ST4,23,2.8171877190167896e-05,0.86,True
TMEM222,7,0.00021849409369987808,0.31,False
MGAT1,44,0.000550843589306448,0.19,False
ERGIC3,37,0.00032910855053197,0.12,False
DOCK6,9,5.370527192996682e-06,0.92,True
RHBDF1,19,0.00014975729674040407,0.8,True
ADRA2C,51,0.00010892902141355879,0.72,True
PPP1R16B,7,5.394550782641951e-05,0.92,True
TLCD3A,7,2.4027752594560113e-05,0.11,False
TP53I13,3,7.327129770831038e-06,0.92,True
IGFBP6,16,6.626368111075228e-05,0.93,True
IGFBP1,16,3.466721219676654e-05,0.4,False
SOAT2,29,0.00011270428389342785,0.24,False
IGFBP3,23,0.00016974740470576823,0.84,True
IGFBP5,20,8.481211551943697e-05,0.64,False
ELOVL5,28,8.578281150944281e-05,0.24,False
GALNT18,22,7.212664336021446e-05,0.17,False
GALNTL5,31,0.0006602996091377426,0.18,False
GALNT8,19,4.363323921905954e-06,0.13,False
ST6GALNAC3,25,4.1179276117025653e-05,0.13,False
RAB40B,9,2.1506188549291703e-05,0.24,False
IGDCC4,11,0.00029664978833126356,0.91,True
TIMM17B,64,0.0005510471470348607,0.23,False
ATPSCKMT,2,1.7878733454817073e-06,0.11,False
SLC41A3,23,0.00013771966745734716,0.23,False
PGAP6,13,0.00014835366016007853,0.39,False
DEF6,17,0.0002971237902569333,0.91,True
BABAM1,11,6.868971190054433e-05,0.41,False
BABAM2,7,9.151584622782894e-06,0.16,False
GABRA3,43,0.00020061064584554078,0.22,False
GABRE,40,0.0002943593674005458,0.3,False
GABRP,32,0.0001659742060653252,0.13,False
ARMCX3,11,0.0001336303847878148,0.39,False
ARMC10,3,2.923560476966524e-06,0.16,False
CLIC2,12,6.545815950465388e-05,0.31,False
OR4F15,12,0.00013642638014305986,0.1,False
OR4F4,20,0.0001631642265523824,0.11,False
PCDHGB6,5,7.227467045096775e-05,0.74,True
MAGT1,56,0.0007508731561844288,0.12,False
HRH1,34,5.7534131307395324e-05,0.36,False
EDNRA,40,0.00046760101525632306,0.2,False
STK17B,9,2.4987464870005052e-05,0.18,False
STARD10,9,2.077238813991188e-05,0.3,False
NXPE2,3,8.710428357215258e-06,0.15,False
TMC5,6,2.6265325590939616e-05,0.48,False
SLC25A33,11,7.67618661657346e-05,0.22,False
PLPP7,20,0.00018117692562569858,0.16,False
ATAD3A,31,0.0002978340256732258,0.59,False
COQ4,23,0.00012362751902801158,0.33,False
TMEM209,14,7.889764318357995e-05,0.76,True
PTPRG,30,0.00022666672283117126,0.89,True
SVIP,11,1.7355852065577616e-05,0.91,True
LPCAT3,44,0.0004029170991218246,0.11,False
ENTR1,16,0.00019294056088874726,0.92,True
SLC9A4,24,0.00018615779132470542,0.2,False
SEMA4F,18,3.810592681476004e-05,0.31,False
SEMA4C,20,7.005340827363716e-05,0.52,False
SEMA4G,8,5.4525623883067126e-05,0.8,True
SEMA4B,13,4.0085465242003864e-05,0.24,False
NRP2,39,0.0002060881692833174,0.72,True
SEMA5A,39,0.0003305844757063963,0.21,False
PLXNC1,27,4.935381548038756e-05,0.18,False
SEMA5B,14,2.206933756245918e-05,0.62,False
LDLRAD4,5,1.7556816573924898e-05,0.91,True
ACVRL1,32,0.0003315062083851141,0.33,False
CLEC4D,33,9.668393849954675e-05,0.2,False
SCD5,37,0.0004622210775955357,0.37,False
NPC1L1,35,0.00022744978380681978,0.13,False
SC5D,43,0.00014085977509650617,0.17,False
MSMO1,45,9.136349665559836e-05,0.11,False
ISLR2,5,1.0656689345284017e-05,0.92,True
IGSF9,2,9.986678080819676e-07,0.91,True
VSIG2,13,0.0001830300515568558,0.42,False
SMCP,2,7.729796122686191e-06,0.9,True
CPO,4,2.4458731188205068e-05,0.21,False
DMBT1,15,2.87490583239046e-05,0.92,True
OR52E8,20,0.00031752799165354336,0.1,False
GDF5,30,0.0004110767750244453,0.92,True
BMPR1B,30,0.00021956557624828275,0.35,False
BMPR1A,30,0.00016741683026429878,0.27,False
BMPR2,30,0.00015099841564560692,0.92,True
ACVR2B,36,0.00027770123201656605,0.22,False
HJV,26,0.0002037827123573958,0.84,True
UQCC1,34,0.00038967956898786115,0.26,False
TGFBR3,31,0.00038054436360779797,0.73,True
TMEM102,3,7.483352379706055e-06,0.8,True
TNMD,10,2.6921502866205015e-05,0.15,False
YIPF2,12,2.639009774603831e-05,0.27,False
HEPHL1,15,0.0002454116546621808,0.22,False
GPR149,12,5.417694485873973e-05,0.74,True
BEST2,12,4.223936793361043e-05,0.39,False
GINM1,6,1.745053266811728e-05,0.23,False
TPRG1L,4,7.100829643508547e-06,0.5,False
TXNDC11,15,0.0002722752605047159,0.64,False
TNFSF18,40,2.2168418889996984e-05,0.16,False
SYAP1,5,1.2269425837184866e-05,0.49,False
C2CD2,6,2.1155558078283723e-05,0.93,True
ARHGAP10,13,0.00012557286475390497,0.47,False
TM2D1,9,7.084918246622186e-05,0.17,False
TMEM158,8,2.9057583232466984e-05,0.84,True
RHBDL3,11,7.962250420852082e-05,0.12,False
TMEM266,8,4.6571769386418594e-05,0.66,False
AGER,37,0.0002953549267093863,0.9,True
WDR1,16,6.880358576685242e-05,0.13,False
TMEM200A,9,0.00024345138665863227,0.91,True
VMO1,2,1.8777456858570295e-06,0.25,False
TC2N,9,4.05337554055906e-05,0.69,False
GP5,36,0.0002196610209086318,0.18,False
PLEKHG6,8,7.341694021453367e-05,0.91,True
TMEM14B,3,3.37274687216105e-06,0.1,False
SYT13,7,5.871954369403233e-07,0.47,False
INTS5,12,6.781052464520138e-05,0.76,True
TMEM39A,6,2.279020044359286e-05,0.16,False
MROH7,3,3.090855499139334e-05,0.92,True
SMIM21,7,3.9540498379035026e-05,0.12,False
TMEM178B,3,9.612468104111727e-06,0.13,False
TECPR1,23,6.58550991677899e-05,0.92,True
C2orf88,7,3.691085331891287e-05,0.7,True
P2RY1,25,6.690887717881991e-05,0.11,False
SLC9A8,19,8.413127527869842e-05,0.14,False
TMEM238,8,3.6615949469335654e-05,0.91,True
TMEM223,13,9.852724210985236e-05,0.16,False
TMEM147,35,0.0004967570646103263,0.09,False
TMEM154,8,7.740958802096439e-05,0.87,True
PIEZO2,29,9.462666849242896e-05,0.92,True
KCNK2,49,0.0004741349993940136,0.14,False
MRGPRD,29,0.00030245473365469793,0.18,False
KCNK10,39,0.000284894171880182,0.59,False
ECEL1,8,5.0687373744202305e-05,0.23,False
SLC45A4,3,2.469899052616688e-06,0.91,True
TBC1D13,14,7.876439053096708e-05,0.21,False
RNF182,7,2.9601812520222443e-05,0.17,False
TBC1D20,20,8.88603581954448e-05,0.23,False
POMGNT2,24,4.6305576048147176e-05,0.12,False
B3GALNT2,26,0.00013116195003566445,0.18,False
POMK,36,0.0006207394559119338,0.13,False
LARGE2,24,0.00010548082874780276,0.17,False
LARGE1,27,7.35237781625303e-05,0.23,False
DPM3,51,0.0002376887041121196,0.13,False
LAMB2,48,6.772280324203921e-05,0.66,False
CNTNAP3,5,0.0005407452398221438,0.9,True
PIGU,30,0.00012808109808649508,0.1,False
SLCO4A1,43,0.00023208215764470365,0.48,False
HLA-DMA,37,5.510750961454003e-05,0.18,False
CTSL,28,0.0002022713993894856,0.2,False
HLA-DMB,37,6.261132886852792e-05,0.28,False
CD160,46,3.867547543029195e-05,0.16,False
NPTN,28,0.00018444141293618194,0.44,False
TFR2,26,0.0001211225934907498,0.62,False
CRLF2,16,2.2413252780178422e-05,0.35,False
LRP11,9,2.0105838034217743e-05,0.88,True
LRP12,18,4.318043760372418e-05,0.7,True
ANXA7,27,0.00028886409089200015,0.47,False
SLC3A2,58,0.0009888109423280731,0.43,False
UQCR11,77,6.26402672783299e-05,0.12,False
COX6B1,80,0.00019745884909983406,0.2,False
COX4I1,95,0.00046569875281387337,0.29,False
COX6A1,59,9.062312317752743e-05,0.78,True
COX6A2,71,0.0002594686478803752,0.84,True
COX7B,65,2.930633560434111e-05,0.18,False
COX7A2,65,0.00013223951918662008,0.1,False
COX4I2,62,0.00023541390846088878,0.6,False
MT-CYB,79,0.0008022771905026809,0.14,False
COX6B2,54,0.00011694513400560236,0.19,False
USP2,19,0.0001243764267705201,0.89,True
JOSD1,11,6.529163229569997e-05,0.14,False
VAMP5,47,0.00017169389944188184,0.15,False
MTFR1,4,5.191098458010955e-06,0.9,True
SFXN4,17,0.0003350733412839118,0.2,False
CR1L,12,1.51517926240078e-05,0.17,False
MS4A8,17,3.5516562311475056e-05,0.18,False
EPRS1,48,0.0015474270228845845,0.76,True
TMEM59L,35,0.0009658979961031268,0.38,False
SLC6A5,28,0.00013780041436489777,0.25,False
DBH,29,0.00011486042148938484,0.21,False
MAOA,41,0.00041245716750128506,0.14,False
RFTN2,3,8.85730845348062e-06,0.9,True
ARL6IP6,2,9.386961795960537e-06,0.87,True
DDX46,4,4.142716701992354e-06,0.57,False
CHRM3,43,0.0002600823145643068,0.68,False
BDKRB1,44,0.00020815537202107802,0.12,False
TXNDC15,12,9.253043593544026e-05,0.74,True
EMC6,30,0.00027144380946451897,0.18,False
MEST,17,0.00013498199023639278,0.12,False
RNF122,9,5.6944526770839055e-05,0.13,False
PTGER1,49,0.00017997460865577745,0.88,True
PTGS2,68,0.0010391048888393935,0.13,False
PTGES,28,0.00015180899676807403,0.16,False
PTGS1,65,0.0006749649358394265,0.16,False
PTGER3,47,0.00023218837425307876,0.31,False
FAM187B,12,0.00010217665272310197,0.12,False
XKRX,5,2.794888995889246e-05,0.11,False
IGHD,43,0.00017141890429572465,0.82,True
IGHV3-15,35,0.0002607648091212522,0.14,False
IGKV2D-29,38,0.0002494136347624447,0.2,False
IGHV1-3,34,0.0002105470525759597,0.1,False
IGHV3-72,20,1.726039856611831e-05,0.11,False
