UniProt_ID,Protein_Name,Gene_Names,MLO_Types,Source,is_membrane,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,PSPire_includes_IDRs,PSPspredict_PDL,PSPspredict_catGRANULE,PSPspredict_PLAAC,PSPspredict_PScore,PSPspredict_ESpritz_DisProt,PSPspredict_SEG,PSPspredict_DeepPhase,PSPspredict_SaPS_10fea,PSPspredict_PdPS_10fea,PSPspredict_Psphunter,PSPspredict_PSPire
P78362,SRSF protein kinase 2,SRPK2,Stress granule,PhasePDB,False,0.8257644876,0.9575174527,0.0025,0.892,0.2652784,Yes,0.8895126,0.717693251533742,0.270080569423162,0.640193520330506,0.829447852760736,0.866944785276073,0.140579101972303,0.821742331288343,0.861791411042944,0.892,0.192046254873275
P78371,T-complex protein 1 subunit beta,CCT2 99D8.1 CCTB,Inclusion body,PhasePDB,False,0.8918800334,0.9432941598,0.003333333,0.826,0.91047513,No,0.9122432,0.672687116564417,0.265038801838762,0.235159817351598,4.9079754601227e-05,0.229153374233128,0.650608476710029,0.862625766871165,0.728638036809816,0.826,0.930056452751159
P78396,Cyclin-A1,CCNA1,,PhasePDB,False,0.3259906651,0.1543326058,0.0,0.286,0.0037785254,Yes,0.38179165,0.282503067484662,0.53160990559043,0.537671232876712,4.9079754601227e-05,0.455018404907975,0.78917331095258,0.372515337423312,0.006773006134969,0.286,0.0080769751220941
P81133,Single-minded homolog 1,SIM1 BHLHE14,Mesh-like condensate,PhasePDB,False,0.4498839952,0.3289357108,0.0,0.352,0.30505434,Yes,0.6249655,0.750085889570552,0.691513024566259,0.695966514459665,0.518625766871165,0.249276073619631,0.498783046579941,0.097177914110429,0.566282208588957,0.352,0.950979113578796
P83731,Large ribosomal subunit protein eL24,RPL24,,PhasePDB,False,0.9631174028,0.9691620052,0.005833333,0.78,0.8803331,No,0.98361623,0.50561963190184,0.147941278236369,0.685855620787127,0.926478527607361,0.922159509202454,0.468736886277801,0.905079754601227,0.931435582822085,0.78,0.87793093919754
P84243,Histone H3.3,H3-3A H3.3A H3F3 H3F3A,,PhasePDB,False,0.8806320396,0.8315334716,0.0,0.783,0.9771177,No,0.98653895,0.212220858895705,0.120063269240274,,0.899484662576687,4.9079754601227e-05,0.48040285354595,0.257276073619631,0.586453987730061,0.783,0.985542297363281
P85037,Forkhead box protein K1,FOXK1 MNF,Transcriptional condensate,PhasePDB,False,0.6260903036000001,0.3351609033,0.0025,0.857,0.77754605,Yes,0.64433414,0.539435582822085,0.942810538282833,0.781582952815829,0.763042944785276,0.867042944785276,0.344355853965589,0.909055214723926,0.842993865030674,0.857,0.671233654022216
P98179,RNA-binding protein 3,RBM3 RNPL,,PhasePDB,False,0.8746950364,0.9409048019,,0.962,0.99707425,Yes,0.98686594,0.99680981595092,0.98141466066927,0.997934333550771,0.919950920245398,0.965398773006135,0.557784305497272,0.995337423312883,0.994846625766871,0.962,0.998270988464355
P99999,Cytochrome c,CYCS CYC,,PhasePDB,False,0.8354270971000001,0.7828847384000001,0.0,0.71,0.99023616,No,0.9854702,0.944785276073619,0.211062231229301,,0.957987730061349,4.9079754601227e-05,0.369450272765421,0.888,0.914503067484662,0.71,0.97748976945877
Q00987,E3 ubiquitin-protein ligase Mdm2,MDM2,,PhasePDB,False,0.6448369799,0.9520277842,0.003333333,0.791,0.42822123,Yes,0.19685034,0.513079754601227,0.172062676091147,0.133779082409219,4.9079754601227e-05,0.661644171779141,0.124213176668065,0.885987730061349,0.941398773006135,0.791,0.583165407180786
Q00994,Protein BEX3,BEX3 DXS6984E NADE NGFRAP1,,PhasePDB,False,0.2190225031,0.2728653922,0.000833333,0.675,0.7275041,Yes,0.63986635,0.816932515337423,0.812663733873758,,0.952932515337423,0.955730061349693,0.317331095258078,0.440539877300613,0.951018404907975,0.675,0.952194392681121
Q01081,Splicing factor U2AF 35 kDa subunit,U2AF1 U2AF35 U2AFBP,,PhasePDB,False,0.8120934028,0.8488458037000001,,0.818,0.9915444,Yes,0.98530895,0.974625766871165,0.386337798428154,0.393074581430745,0.813349693251533,0.955730061349693,0.302224087284934,0.962650306748466,0.978503067484662,0.818,0.991544425487518
Q01105,Protein SET,SET,,PhasePDB,False,0.7289590795,0.8595925714,0.003333333,0.877,0.45648247,Yes,0.9501859,0.878920245398773,0.042756166279472,0.056968906283974,0.880736196319018,0.909349693251533,0.715316827528325,0.899092024539877,0.842699386503067,0.877,0.765049397945404
Q01196,Runt-related transcription factor 1,RUNX1 AML1 CBFA2,Nucleolus,PhasePDB,False,0.4527917328,0.245892909,0.001666667,0.859,0.9925562,Yes,0.76816136,0.443484662576687,0.97207256190994,0.933463796477495,0.535312883435582,0.628515337423312,0.894418799832144,0.993914110429447,0.97079754601227,0.859,0.992442488670349
Q01543,Friend leukemia integration 1 transcription factor,FLI1,,PhasePDB,False,0.3446211516,0.3682451567,0.005,0.594,0.9727087,Yes,0.93917334,0.699337423312883,0.942810538282833,0.830017395085888,4.9079754601227e-05,4.9079754601227e-05,0.959043222828367,0.956073619631901,0.970601226993865,0.594,0.977127075195312
Q01860,"POU domain, class 5, transcription factor 1",POU5F1 OCT3 OCT4 OTF3,Mediator condensate; Transcriptional condensate,LLPSDB+PhasePDB,False,0.5588062971000001,0.8339188781,,0.88,0.9523099,Yes,0.5772829,0.954503067484662,0.771884731352874,0.962437486410089,0.742233128834355,0.721570552147239,0.498531263113722,0.953766871165644,0.988319018404908,0.88,0.990375339984893
Q02224,Centromere-associated protein E,CENPE,,PhasePDB,False,0.7996685515,0.7645311776,0.0,0.515,0.4058435,Yes,0.62298197,0.907730061349693,0.587267065394691,0.687812567949554,0.565693251533742,0.398969325153374,0.604867813680235,0.221742331288343,0.683926380368098,0.515,
Q02880,DNA topoisomerase 2-beta,TOP2B,,PhasePDB,False,0.9007977891,0.9509842818,0.000833333,0.833,0.9234735,Yes,0.9121975,0.980220858895705,0.834461964312194,0.797347249402043,0.843828220858895,0.628662576687116,0.975996642887117,0.989349693251533,0.954355828220858,0.833,0.897482693195343
Q03135,Caveolin-1,CAV1 CAV,,PhasePDB,True,0.1765001169,0.1565787829,0.0,0.516,0.9744093,No,0.03209884,0.172907975460122,0.07266076812812,0.004185692541856,4.9079754601227e-05,4.9079754601227e-05,0.06537977339488,0.74841717791411,0.653742331288343,0.516,0.987749099731445
Q03164,Histone-lysine N-methyltransferase 2A,KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1,,PhasePDB,False,0.8198684532,0.8079078887000001,,0.698,0.46639928,Yes,0.75652164,0.976981595092024,0.957935841036033,0.967492933246357,0.819435582822085,0.854527607361963,0.271002937473772,0.979337423312883,0.870331288343558,0.698,
Q03468,DNA excision repair protein ERCC-6,ERCC6 CSB,Nucleolus,PhasePDB,False,0.8257427777,0.9243807933,0.004166667,0.756,0.27128696,Yes,0.47983885,0.967067484662576,0.462508032227769,0.678625788214829,0.64520245398773,0.591018404907975,,0.562699386503067,0.845349693251533,0.756,0.306757986545562
Q04671,P protein,OCA2 D15S12 P,Inclusion body,PhasePDB,True,0.0756650948,0.0351939545,0.0,0.164,0.00041875648,Yes,0.037596446,0.265865030674846,0.634323562849093,0.595346814524896,0.624196319018404,0.726282208588957,,0.464441717791411,0.018208588957055,0.164,0.0004599345847964
Q05D60,Deuterosome assembly protein 1,DEUP1 CCDC67,,PhasePDB,False,0.4699805853,0.5016082788,0.0,0.344,0.87126493,Yes,0.47371677,0.488981595092024,0.593939993079926,0.332952815829528,4.9079754601227e-05,0.25521472392638,,0.193177914110429,0.534674846625766,0.344,0.971754670143127
Q07065,Cytoskeleton-associated protein 4,CKAP4,,PhasePDB,True,0.8507573909,0.9447702764,0.004166667,0.803,0.75943923,Yes,0.7105539,0.83042944785276,0.98561613365627,0.957762557077625,0.735165644171779,0.890453987730061,0.739823751573646,0.99921472392638,0.967018404907975,0.803,0.670287489891052
Q07352,mRNA decay activator protein ZFP36L1,ZFP36L1 BERG36 BRF1 ERF1 RNF162B TIS11B,TIS granule,PhasePDB,False,0.3397683518,0.8923486051,0.000833333,0.813,0.9535645,Yes,0.9302733,0.66041717791411,0.787949186891404,0.771526418786692,0.773546012269938,0.877300613496932,,0.897865030674846,0.882993865030674,0.813,0.97550880908966
Q08378,Golgin subfamily A member 3,GOLGA3,Golgin condensate,PhasePDB,False,0.8116532934,0.5951840863,0.006666667,0.734,0.9854609,Yes,0.62667924,0.769717791411042,0.76995699668825,0.943574690150032,0.795190184049079,0.736638036809816,0.791439362148552,0.885546012269938,0.987533742331288,0.734,0.989772677421569
Q0JRZ9,F-BAR domain only protein 2,FCHO2,,PhasePDB,False,0.6505978963,0.5568629544,0.010833333,0.613,0.9651493,Yes,0.902076,0.719509202453987,0.81824922149177,0.729778212654924,4.9079754601227e-05,0.590134969325153,0.295090222408728,0.923828220858895,0.918527607361963,0.613,0.98220282793045
Q12756,Kinesin-like protein KIF1A,KIF1A ATSV C2orf20,,PhasePDB,False,0.6988463537,0.6061768461,0.0,0.768,0.21450782,Yes,0.9099917,0.784196319018404,0.587267065394691,0.62138508371385,4.9079754601227e-05,0.45280981595092,0.465715484683172,0.568932515337423,0.937128834355828,0.768,0.236220717430114
Q12824,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,SMARCB1 BAF47 INI1 SNF5L1,Transcriptional condensate,PhasePDB,False,0.5739911723000001,0.7594438451000001,0.0,0.732,0.26246578,Yes,0.9486039,0.351460122699386,0.164351737432652,0.387203739943465,4.9079754601227e-05,0.287509202453987,0.720520352496852,0.365496932515337,0.637447852760736,0.732,0.257956951856613
Q12830,Nucleosome-remodeling factor subunit BPTF,BPTF FAC1 FALZ,,PhasePDB,False,0.8881967883,0.7562377401,,0.815,0.11359267,Yes,0.73009837,0.9480245398773,0.988433592012258,0.936344857577734,0.83720245398773,0.908319018404908,0.154846831724716,0.994748466257668,0.904490797546012,0.815,
Q12879,"Glutamate receptor ionotropic, NMDA 2A",GRIN2A NMDAR2A,,PhasePDB,True,0.5079130691,0.2602143113,0.000833333,0.406,0.21759966,Yes,0.20490889,0.882601226993865,0.881815036330384,0.603283322461404,4.9079754601227e-05,0.23361963190184,,0.662282208588957,0.827582822085889,0.406,0.212021350860595
Q12906,Interleukin enhancer-binding factor 3,ILF3 DRBF MPHOSPH4 NF90,,PhasePDB,False,0.9431396077,0.9395818418,0.051666667,0.991,0.9991919,Yes,0.97752464,0.99361963190184,0.997577974395729,0.998151772124374,0.800343558282208,0.955435582822085,0.801342845153168,1.0,0.993128834355828,0.991,0.999335169792175
Q12933,TNF receptor-associated factor 2,TRAF2 TRAP3,,PhasePDB,False,0.5319869695,0.5795856701000001,0.0,0.665,0.51587987,No,0.49986613,0.331484662576687,0.332262369630764,0.420254403131115,4.9079754601227e-05,4.9079754601227e-05,0.161561057490558,0.687411042944785,0.627337423312883,0.665,0.48259225487709
Q12959,Disks large homolog 1,DLG1,,PhasePDB,False,0.837419491,0.9386017016,0.005,0.921,0.95814097,Yes,0.98199975,0.912539877300613,0.799070733033463,0.595346814524896,4.9079754601227e-05,0.482257668711656,0.971128829206882,0.911263803680981,0.982134969325153,0.921,0.97972172498703
Q13021,MAL-like protein,MALL BENE,PML nuclear body,PhasePDB,True,0.0720814804,0.0480926459,0.0,0.02,0.036293495,No,0.030321533,0.014085889570552,0.129158222529781,0.001032833224614,4.9079754601227e-05,0.410061349693251,,0.242699386503067,0.158871165644171,0.02,0.0505762882530689
Q13049,E3 ubiquitin-protein ligase TRIM32,TRIM32 HT2A,,PhasePDB,False,0.5222896119,0.7743823769,0.000833333,0.542,0.021980815,Yes,0.177486,0.584245398773006,0.55439671790816,0.31914546640574,4.9079754601227e-05,0.391067484662576,0.828367603860679,0.179877300613496,0.363092024539877,0.542,0.0176360327750444
Q13111,Chromatin assembly factor 1 subunit A,CHAF1A CAF CAF1P150,Nuclear body,PhasePDB,False,0.8528852419,0.7118436393,0.006666667,0.857,0.07586239,Yes,0.49284455,0.937374233128834,0.503237605654688,0.852739726027397,0.865128834355828,0.898110429447852,0.046579941250524,0.928785276073619,0.902527607361963,0.857,0.978489875793457
Q13131,5'-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1 AMPK1,,PhasePDB,False,0.8664819428,0.9660692694,0.0,0.753,0.94050235,Yes,0.9642617,0.549693251533742,0.430576837526568,0.426179604261796,4.9079754601227e-05,0.565251533742331,0.928157784305497,0.90880981595092,0.964907975460122,0.753,0.795095562934875
Q13137,Calcium-binding and coiled-coil domain-containing protein 2,CALCOCO2 NDP52,,PhasePDB,False,0.5336588494,0.4093961908,0.0,0.691,0.63755757,Yes,0.49718776,0.517349693251533,0.734615194503484,0.739508588823657,4.9079754601227e-05,0.244319018404907,0.852622744439781,0.899582822085889,0.918969325153374,0.691,0.617916226387023
Q13188,Serine/threonine-protein kinase 3,STK3 KRS1 MST2,,PhasePDB,False,0.9019909758,0.9745381805,0.000833333,0.823,0.7590684,Yes,0.9683814,0.462478527607361,0.64396223617221,0.48309415090237,0.71283435582822,0.543165644171779,0.728073856483424,0.941398773006135,0.91121472392638,0.823,0.759300708770752
Q13263,Transcription intermediary factor 1-beta,TRIM28 KAP1 RNF96 TIF1B,,PhasePDB,False,0.7233501402,0.9700715216,0.0,0.899,0.9967497,Yes,0.61724776,0.75882208588957,0.849933270723147,0.912698412698412,0.679263803680981,0.817423312883435,0.553252203105329,0.955239263803681,0.996171779141104,0.899,0.997102618217468
Q13402,Unconventional myosin-VIIa,MYO7A USH1B,Receptor cluster,PhasePDB,False,0.7683502865,0.5721219812,0.000833333,0.453,0.57088184,Yes,0.9215822,0.878871165644171,0.593939993079926,0.58240921939552,4.9079754601227e-05,0.389595092024539,0.016449853126311,0.033521472392638,0.949447852760736,0.453,0.96629649400711
Q13428,Treacle protein,TCOF1,Nucleolus,PhasePDB,False,0.8772846487,0.9647456724,0.0,0.791,0.8688487,Yes,0.83467734,0.970748466257668,0.726657110375166,0.746738421395955,0.955877300613497,0.950871165644171,0.995887536718422,0.997546012269938,0.966969325153374,0.791,0.858284950256347
Q13439,Golgin subfamily A member 4,GOLGA4,Golgin condensate,PhasePDB,False,0.7701295459,0.7696456702000001,0.0,0.627,0.96056616,Yes,0.9325195,0.841374233128834,0.830655924076911,0.444933681235051,0.571975460122699,0.681276073619631,0.754427192614351,0.81521472392638,0.966282208588957,0.627,0.985844016075134
Q13485,Mothers against decapentaplegic homolog 4,SMAD4 DPC4 MADH4,,PhasePDB,False,0.4982965601,0.2001211668,0.0,0.834,0.8444849,Yes,0.95217496,0.533595092024539,0.980574366071869,0.748749728201783,4.9079754601227e-05,0.57040490797546,0.104406210658833,0.888147239263803,0.82640490797546,0.834,0.79929769039154
Q13526,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,PIN1,Transcriptional condensate,PhasePDB,False,0.7550435079000001,0.823703893,0.001666667,0.838,0.9685712,No,0.96156925,0.799018404907975,0.764322079976274,0.506577516851489,0.924662576687116,0.494380368098159,0.648258497691984,0.966331288343558,0.903705521472392,0.838,0.970523357391357
Q13535,Serine/threonine-protein kinase ATR,ATR FRP1,,PhasePDB,False,0.5108666762,0.9320414994,0.0,0.682,0.77923346,Yes,0.46562612,0.656049079754601,0.44288468192378,0.635572950641443,4.9079754601227e-05,0.269546012269938,0.149895090222408,0.054773006134969,0.226748466257668,0.682,0.943816363811492
Q13546,Receptor-interacting serine/threonine-protein kinase 1,RIPK1 RIP RIP1,Necrosome,PhasePDB,False,0.598909633,0.9800465169,0.003333333,0.836,0.99641865,Yes,0.39135993,0.826944785276073,0.964757056003163,0.931289410741465,4.9079754601227e-05,0.22640490797546,0.14771296684851,0.944883435582822,0.957791411042944,0.836,0.99585610628128
Q13554,Calcium/calmodulin-dependent protein kinase type II subunit beta,CAMK2B CAM2 CAMK2 CAMKB,,PhasePDB,False,0.7763256706,0.9388996905,0.005,0.816,0.59109724,Yes,0.9623081,0.58561963190184,0.626464336908704,0.76032833224614,4.9079754601227e-05,0.717349693251533,0.119429290809903,0.857717791411043,0.818993865030674,0.816,0.705593764781951
Q13569,G/T mismatch-specific thymine DNA glycosylase,TDG,Nucleolus,PhasePDB,False,0.6878325172,0.7930790873,0.0125,0.595,0.18600245,Yes,0.541906,0.827042944785276,0.794177252730957,0.858175690367471,0.818110429447852,0.79322699386503,0.505413344523709,0.261987730061349,0.568981595092024,0.595,0.0872758105397224
Q13618,Cullin-3,CUL3 KIAA0617,Nuclear speckle,PhasePDB,False,0.8610032493,0.779406543,0.0,0.819,0.961915,Yes,0.9779207,0.771582822085889,0.80460679155751,0.405033702978908,4.9079754601227e-05,0.222871165644171,,0.756269938650306,0.923533742331288,0.819,0.983817875385284
Q13627,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,DYRK1A DYRK MNB MNBH,Nuclear speckle,LLPSDB+PhasePDB,False,0.8875062558,0.9585164911,0.006666667,0.971,0.97144634,Yes,0.9503747,0.875779141104294,0.975236023923681,0.933028919330289,0.559361963190184,0.728147239263803,0.708518673940411,0.977079754601227,0.968588957055214,0.971,0.984965622425079
Q13702,43 kDa receptor-associated protein of the synapse,RAPSN RNF205,,PhasePDB,False,0.3892738068,0.2864103454,0.0,0.103,0.85907966,No,0.15991595,0.41241717791411,0.231624734318619,0.383779082409219,4.9079754601227e-05,4.9079754601227e-05,0.201930339907679,0.365742331288343,0.374969325153374,0.103,0.981374740600586
Q13823,Nucleolar GTP-binding protein 2,GNL2 NGP1,Nucleolus,LLPSDB+PhasePDB,False,0.9300902953,0.9388530454,0.0075,0.936,0.7928535,Yes,0.34283283,0.926773006134969,0.771884731352874,0.441345944770602,0.842748466257668,0.678478527607361,0.982710868652958,0.825079754601227,0.973251533742331,0.936,0.958521664142608
Q13838,Spliceosome RNA helicase DDX39B,DDX39B BAT1 UAP56,Nuclear speckle,PhasePDB,False,0.8275780653,0.9197821097,0.0,0.798,0.8133806,Yes,0.98392963,0.468220858895705,0.280806682813504,0.66623178951946,0.624245398773006,4.9079754601227e-05,0.978262694083088,0.903460122699386,0.691190184049079,0.798,0.887721836566925
Q14008,Cytoskeleton-associated protein 5,CKAP5 KIAA0097,,PhasePDB,False,0.8449181204,0.6261184718,0.000833333,0.797,0.9447602,Yes,0.97328305,0.89280981595092,0.636893875735257,0.552728854098717,0.564073619631901,0.581496932515337,0.532857742341586,0.128736196319018,0.851190184049079,0.797,0.976551830768585
Q14103,Heterogeneous nuclear ribonucleoprotein D0,HNRNPD AUF1 HNRPD,Nucleus; Cytoplasm.,LLPSDB+PhasePDB,False,0.9031584222,0.9803331837,0.055,0.994,0.9990576,Yes,0.9828935,0.995190184049079,0.997231970737976,0.999891280713198,0.837153374233128,0.966920245398773,0.617121275702895,0.999656441717791,0.996368098159509,0.994,0.999300301074981
Q14145,Kelch-like ECH-associated protein 1,KEAP1 INRF2 KIAA0132 KLHL19,p62 cluster,PhasePDB,False,0.4334246907,0.2987390178,0.0,0.682,0.81409866,Yes,0.7501535,0.590723926380368,0.795808412831792,0.861980865405523,4.9079754601227e-05,4.9079754601227e-05,0.663197650020982,0.379582822085889,0.953865030674846,0.682,0.972695529460907
Q14149,MORC family CW-type zinc finger protein 3,MORC3 KIAA0136 NXP2 ZCWCC3,,PhasePDB,False,0.7447049406,0.8830792696,0.001666667,0.828,0.8072157,Yes,0.31420296,0.733987730061349,0.611536750531362,0.468525766470971,4.9079754601227e-05,0.416687116564417,0.588921527486361,0.839460122699386,0.978208588957055,0.828,0.959452271461486
Q14152,Eukaryotic translation initiation factor 3 subunit A,EIF3A EIF3S10 KIAA0139,Stress granule,PhasePDB,False,0.8830435642000001,0.8983402023,0.004166667,0.767,0.57769406,Yes,0.95384264,0.947386503067484,0.446196431219415,0.992770167427701,0.896196319018404,0.952785276073619,0.025933697020562,0.862871165644171,0.876662576687116,0.767,0.605144679546356
Q14207,Protein NPAT,NPAT CAND3 E14,Histone locus body,PhasePDB,False,0.6627476153,0.4980150905,0.001666667,0.548,0.07776034,Yes,0.5687646,0.834453987730061,0.953141218921457,0.739508588823657,0.780957055214723,0.460171779141104,0.993033990767939,0.769177914110429,0.797546012269938,0.548,0.0746682360768318
