UniProt_ID,LLPhyScore_score
Q96TA2,-617.0
Q96TC7,-354.0
Q99062,-833.0
Q99075,-266.0
Q99081,322.0
Q99102,624.0
Q99217,25.0
Q99250,-2261.0
Q99259,-510.0
Q99417,-90.0
Q99418,-363.0
Q99424,-918.0
Q99426,-98.0
Q99435,-489.0
Q99436,-195.0
Q99437,-298.0
Q99439,28.0
Q99447,-282.0
Q99453,66.0
Q99456,-52.0
Q99459,-563.0
Q99460,-964.0
Q99466,-108.0
Q99467,-783.0
Q99469,-72.0
Q99471,-102.0
Q99487,-332.0
Q99489,-382.0
Q99490,-612.0
Q99496,-237.0
Q99497,-110.0
Q99500,-790.0
Q99501,-188.0
Q99502,126.0
Q99504,-46.0
Q99518,-422.0
Q99519,-208.0
Q99523,-440.0
Q99527,-733.0
Q99536,-304.0
Q99538,-422.0
Q99541,-341.0
Q99542,-255.0
Q99543,-332.0
Q99547,-43.0
Q99549,-366.0
Q99550,-375.0
Q99551,-486.0
Q99558,-506.0
Q99567,-982.0
Q99569,-442.0
Q99570,-1520.0
Q99571,-365.0
Q99572,-642.0
Q99574,-284.0
Q99575,-716.0
Q99576,-121.0
Q99578,-129.0
Q99581,-113.0
Q99583,-415.0
Q99584,-64.0
Q99590,338.0
Q99592,-388.0
Q99593,-46.0
Q99594,-273.0
Q99595,-55.0
Q99598,-134.0
Q99607,-233.0
Q99608,-332.0
Q99612,-112.0
Q99613,-759.0
Q99615,-355.0
Q99616,-101.0
Q99619,-235.0
Q99622,-82.0
Q99623,-313.0
Q99624,-820.0
Q99626,-109.0
Q99627,-246.0
Q99633,-353.0
Q99638,-270.0
Q99640,-431.0
Q99643,-306.0
Q99645,-346.0
Q99650,-724.0
Q99653,-152.0
Q99661,-510.0
Q99665,-803.0
Q99674,26.0
Q99675,-393.0
Q99677,-575.0
Q99678,-746.0
Q99683,-1257.0
Q99684,-145.0
Q99685,-421.0
Q99687,-72.0
Q99689,-190.0
Q99697,81.0
Q99698,-4041.0
Q99700,439.0
Q99704,-181.0
Q99705,-491.0
Q99706,-218.0
Q99707,-1315.0
Q99708,-254.0
Q99712,-556.0
Q99714,-196.0
Q99715,-468.0
Q99717,-132.0
Q99719,-296.0
Q99720,-279.0
Q99726,-593.0
Q99727,-294.0
Q99728,-479.0
Q99729,340.0
Q99731,-141.0
Q99732,-73.0
Q99733,-84.0
Q99735,-230.0
Q99741,-575.0
Q99743,-380.0
Q99747,-200.0
Q99748,-373.0
Q99750,-93.0
Q99755,-308.0
Q99757,-97.0
Q99758,-2272.0
Q99759,-308.0
Q99766,-245.0
Q99767,-224.0
Q99784,-303.0
Q99788,-612.0
Q99795,-257.0
Q99797,-854.0
Q99798,-541.0
Q99801,-102.0
Q99807,-325.0
Q99808,-786.0
Q99814,-315.0
Q99816,-202.0
Q99828,-210.0
Q99829,-355.0
Q99832,-684.0
Q99835,-824.0
Q99836,-387.0
Q99848,-11.0
Q99853,-178.0
Q99856,124.0
Q99871,-319.0
Q99873,-360.0
Q99877,-89.0
Q99878,-138.0
Q99879,-87.0
Q99880,-94.0
Q99884,-956.0
Q99895,-229.0
Q99909,-2.0
Q99928,-642.0
Q99929,-136.0
Q99932,148.0
Q99933,-156.0
Q99935,-199.0
Q99941,-219.0
Q99942,25.0
Q99943,-391.0
Q99944,-241.0
Q99946,-130.0
Q99952,-295.0
Q99956,-321.0
Q99958,-153.0
Q99959,-588.0
Q99961,-244.0
Q99962,-161.0
Q99963,-250.0
Q99965,-439.0
Q99966,37.0
Q99967,275.0
Q99969,-151.0
Q99972,-318.0
Q99973,-3071.0
Q99983,-316.0
Q99985,-480.0
Q99986,-268.0
Q99988,-410.0
Q99990,-38.0
Q99996,-2995.0
Q99999,-591.0
Q9BPU6,-415.0
Q9BPU9,-124.0
Q9BPV8,-626.0
Q9BPW9,-334.0
Q9BPX1,-296.0
Q9BPX3,-1374.0
Q9BPX6,-403.0
Q9BPY8,-27.0
Q9BPZ2,-151.0
Q9BPZ3,-40.0
Q9BPZ7,-285.0
Q9BQ04,-187.0
Q9BQ15,48.0
Q9BQ16,-150.0
Q9BQ24,-169.0
Q9BQ31,-615.0
Q9BQ39,-207.0
Q9BQ50,-343.0
Q9BQ51,-342.0
Q9BQ52,-878.0
Q9BQ61,166.0
Q9BQ65,-206.0
Q9BQ66,-274.0
Q9BQ67,-287.0
Q9BQ69,-350.0
Q9BQ70,-492.0
Q9BQ83,-234.0
Q9BQ87,-222.0
Q9BQ89,-261.0
Q9BQ90,-239.0
Q9BQ95,-348.0
Q9BQA1,-346.0
Q9BQA5,-375.0
Q9BQA9,-255.0
Q9BQB4,-115.0
Q9BQB6,-344.0
Q9BQC3,-528.0
Q9BQD3,-113.0
Q9BQD7,-259.0
Q9BQE3,-380.0
Q9BQE5,-363.0
Q9BQE9,50.0
Q9BQF6,-594.0
Q9BQG0,-1284.0
Q9BQG1,-278.0
Q9BQG2,-476.0
Q9BQI0,-61.0
Q9BQI3,-508.0
Q9BQI4,-225.0
Q9BQI5,-75.0
Q9BQI6,-1092.0
Q9BQJ4,-403.0
Q9BQK8,-368.0
Q9BQL6,-654.0
Q9BQP7,-169.0
Q9BQQ3,-45.0
Q9BQS2,-450.0
Q9BQS7,-731.0
Q9BQS8,-1087.0
Q9BQT8,-296.0
Q9BQT9,-804.0
Q9BQY4,57.0
Q9BR01,-249.0
Q9BR39,112.0
Q9BR76,-418.0
Q9BRA0,-101.0
Q9BRA2,-40.0
Q9BRB3,-1300.0
Q9BRC7,-588.0
Q9BRD0,62.0
Q9BRF8,-296.0
Q9BRG1,-159.0
Q9BRG2,-586.0
Q9BRI3,-458.0
Q9BRJ7,-216.0
Q9BRJ9,-159.0
Q9BRK0,-292.0
Q9BRK3,-507.0
Q9BRK4,-118.0
Q9BRK5,-306.0
Q9BRL6,98.0
Q9BRL7,-537.0
Q9BRP0,-11.0
Q9BRP8,-27.0
Q9BRQ0,500.0
Q9BRQ3,-331.0
Q9BRQ6,-139.0
Q9BRQ8,-319.0
Q9BRR0,-279.0
Q9BRR3,-643.0
Q9BRR6,-564.0
Q9BRR9,-564.0
Q9BRS2,-308.0
Q9BRS8,-188.0
Q9BRT2,-105.0
Q9BRT3,-79.0
Q9BRT9,-256.0
Q9BRU9,-145.0
Q9BRV3,-419.0
Q9BRV8,-196.0
Q9BRX2,-361.0
Q9BRX5,-117.0
Q9BRX8,-121.0
Q9BRX9,-205.0
Q9BRZ2,-550.0
Q9BS16,-343.0
Q9BS26,-422.0
Q9BS34,-152.0
Q9BS40,-140.0
Q9BS86,-491.0
Q9BSA4,-698.0
Q9BSA9,-1008.0
Q9BSB4,-240.0
Q9BSD3,-67.0
Q9BSD7,-158.0
Q9BSE2,-413.0
Q9BSE4,-47.0
Q9BSF0,-43.0
Q9BSG1,-275.0
Q9BSH4,-283.0
Q9BSI4,-447.0
Q9BSJ2,-1400.0
Q9BSJ6,-138.0
Q9BSJ8,-987.0
Q9BSK2,-377.0
Q9BSK4,-747.0
Q9BSL1,-367.0
Q9BSM1,-323.0
Q9BSQ5,-436.0
Q9BSR8,-423.0
Q9BST9,-566.0
Q9BSU1,-282.0
Q9BSU3,-100.0
Q9BSV6,-296.0
Q9BSW2,-305.0
Q9BSW7,-404.0
Q9BSY9,-120.0
Q9BT04,-707.0
Q9BT09,-196.0
Q9BT17,-397.0
Q9BT22,-678.0
Q9BT25,-142.0
Q9BT30,-246.0
Q9BT40,-408.0
Q9BT43,18.0
Q9BT49,-223.0
Q9BT56,-123.0
Q9BT67,-199.0
Q9BT78,-573.0
Q9BT81,-41.0
Q9BT88,-388.0
Q9BT92,-442.0
Q9BTA9,-7.0
Q9BTC0,-37.0
Q9BTC8,-615.0
Q9BTD3,-572.0
Q9BTD8,-244.0
Q9BTE1,-94.0
Q9BTE3,-614.0
Q9BTE6,-306.0
Q9BTE7,-174.0
Q9BTK6,17.0
Q9BTL3,88.0
Q9BTL4,-161.0
Q9BTM9,-110.0
Q9BTN0,-697.0
Q9BTP6,-40.0
Q9BTP7,-176.0
Q9BTT0,98.0
Q9BTT4,-112.0
Q9BTU6,-318.0
Q9BTV4,-500.0
Q9BTV5,-326.0
Q9BTW9,-1728.0
Q9BTX1,-954.0
Q9BTX3,-198.0
Q9BTY2,-396.0
Q9BTZ2,-348.0
Q9BU02,-215.0
Q9BU19,-292.0
Q9BU20,-302.0
Q9BU23,-1119.0
Q9BU40,-140.0
Q9BU61,-196.0
Q9BU64,-368.0
Q9BU76,-45.0
Q9BU79,-249.0
Q9BU89,-414.0
Q9BUB4,-351.0
Q9BUB5,-294.0
Q9BUB7,-287.0
Q9BUD6,-185.0
Q9BUE0,-230.0
Q9BUE6,-66.0
Q9BUF5,-145.0
Q9BUF7,-132.0
Q9BUH6,-131.0
Q9BUH8,-224.0
Q9BUI4,-593.0
Q9BUJ2,325.0
Q9BUK6,-542.0
Q9BUL5,-24.0
Q9BUL8,-271.0
Q9BUL9,-45.0
Q9BUM1,-647.0
Q9BUN5,-33.0
Q9BUN8,-327.0
Q9BUP0,-176.0
Q9BUP3,-147.0
Q9BUQ8,-653.0
Q9BUR4,-172.0
Q9BUR5,-159.0
Q9BUT1,-209.0
Q9BUU2,-380.0
Q9BUX1,-83.0
Q9BUY5,-319.0
Q9BUZ4,-354.0
Q9BV10,-926.0
Q9BV20,-528.0
Q9BV23,-419.0
Q9BV35,-612.0
Q9BV36,-240.0
Q9BV38,-447.0
Q9BV40,-110.0
Q9BV44,-446.0
Q9BV47,-319.0
Q9BV57,-163.0
Q9BV68,-65.0
Q9BV73,-2009.0
Q9BV79,-331.0
Q9BV81,-236.0
Q9BV86,-239.0
Q9BV90,-154.0
Q9BV94,-557.0
Q9BVA0,-550.0
Q9BVA1,-85.0
Q9BVA6,-682.0
Q9BVC3,-343.0
Q9BVC4,-231.0
Q9BVC6,-442.0
Q9BVG3,-606.0
Q9BVG8,-709.0
Q9BVG9,-616.0
Q9BVH7,-215.0
Q9BVI0,-402.0
Q9BVI4,-841.0
Q9BVJ6,-414.0
Q9BVJ7,-196.0
Q9BVK2,-1084.0
Q9BVK6,-290.0
Q9BVK8,-456.0
Q9BVL2,305.0
Q9BVM4,-179.0
Q9BVN2,-173.0
Q9BVP2,-256.0
Q9BVQ7,-828.0
Q9BVS4,-271.0
Q9BVS5,-259.0
Q9BVT8,-243.0
Q9BVV2,-508.0
Q9BVV6,-425.0
Q9BVV7,-202.0
Q9BVW5,-133.0
Q9BVX2,-280.0
Q9BW04,61.0
Q9BW11,-147.0
Q9BW19,-276.0
Q9BW27,-975.0
Q9BW60,-433.0
Q9BW61,-49.0
Q9BW62,-369.0
Q9BW66,-311.0
Q9BW71,70.0
Q9BW83,-179.0
Q9BW85,-184.0
Q9BW91,-136.0
Q9BW92,-860.0
Q9BWC9,-214.0
Q9BWD1,-334.0
Q9BWE0,-497.0
Q9BWF2,-394.0
Q9BWF3,-249.0
Q9BWG6,-142.0
Q9BWH2,-78.0
Q9BWH6,-1855.0
Q9BWJ5,-95.0
Q9BWK5,-31.0
Q9BWL3,-230.0
Q9BWN1,-253.0
Q9BWP8,88.0
Q9BWQ6,-423.0
Q9BWQ8,-415.0
Q9BWS9,-453.0
Q9BWT1,-102.0
Q9BWT3,-521.0
Q9BWT7,-969.0
Q9BWU1,-165.0
Q9BWV1,-440.0
Q9BWV3,-284.0
Q9BWW4,435.0
Q9BWW7,-77.0
Q9BWX1,-194.0
Q9BWX5,31.0
Q9BX10,-520.0
Q9BX26,-847.0
Q9BX40,102.0
Q9BX46,-175.0
Q9BX59,-492.0
Q9BX63,-876.0
Q9BX66,-396.0
Q9BX67,-250.0
Q9BX68,-139.0
Q9BX70,-306.0
Q9BX74,-123.0
Q9BX79,-1156.0
Q9BX84,-2013.0
Q9BX95,-629.0
Q9BX97,-556.0
Q9BXA5,-686.0
Q9BXA6,-278.0
Q9BXA7,-319.0
Q9BXB1,-1115.0
Q9BXB4,-462.0
Q9BXB5,-445.0
Q9BXB7,-576.0
Q9BXC0,-629.0
Q9BXC9,-797.0
Q9BXD5,-290.0
Q9BXF3,355.0
Q9BXF6,-235.0
Q9BXF9,-561.0
Q9BXH1,-137.0
Q9BXI2,-292.0
Q9BXI3,-327.0
Q9BXI6,-391.0
Q9BXI9,-145.0
Q9BXJ0,114.0
Q9BXJ1,-70.0
Q9BXJ3,-147.0
Q9BXJ4,128.0
Q9BXJ5,221.0
Q9BXJ7,-420.0
Q9BXJ8,-514.0
Q9BXJ9,-1189.0
Q9BXK5,-354.0
Q9BXL6,-1088.0
Q9BXL7,-1047.0
Q9BXL8,-132.0
Q9BXM0,-199.0
Q9BXM7,-528.0
Q9BXN1,-277.0
Q9BXN2,-204.0
Q9BXP2,-1236.0
Q9BXP5,-286.0
Q9BXP8,-918.0
Q9BXR0,-383.0
Q9BXR3,-1026.0
Q9BXR5,-1184.0
Q9BXR6,-63.0
Q9BXS0,1237.0
Q9BXS1,-356.0
Q9BXS4,-368.0
Q9BXS5,-359.0
Q9BXS6,-70.0
Q9BXS9,-1070.0
Q9BXT4,-812.0
Q9BXT5,-1330.0
Q9BXT6,-943.0
Q9BXT8,-1630.0
Q9BXU0,-136.0
Q9BXU1,-914.0
Q9BXU7,-605.0
Q9BXU9,-143.0
Q9BXV9,32.0
Q9BXW4,-156.0
Q9BXW6,-852.0
Q9BXW9,-1763.0
Q9BXX0,-324.0
Q9BXY4,-28.0
Q9BXY8,-77.0
Q9BY07,-1079.0
Q9BY08,-359.0
Q9BY11,-140.0
Q9BY12,-1000.0
Q9BY14,-263.0
Q9BY15,-670.0
Q9BY27,-277.0
Q9BY32,-140.0
Q9BY41,-281.0
Q9BY42,-212.0
Q9BY43,-57.0
Q9BY44,-222.0
Q9BY49,-183.0
Q9BY50,-185.0
Q9BY64,-649.0
Q9BY66,-1643.0
Q9BY67,-369.0
Q9BY76,-270.0
Q9BY77,-254.0
Q9BY78,-979.0
Q9BY79,-243.0
Q9BY84,-368.0
Q9BYB0,-636.0
Q9BYC5,-659.0
Q9BYD5,-161.0
Q9BYE0,-257.0
Q9BYE2,-369.0
Q9BYE3,107.0
Q9BYE7,-369.0
Q9BYE9,-889.0
Q9BYF1,-702.0
Q9BYG0,-476.0
Q9BYG3,-100.0
Q9BYG4,-248.0
Q9BYG5,-179.0
Q9BYG8,-463.0
Q9BYH1,-636.0
Q9BYH8,-89.0
Q9BYI3,-299.0
Q9BYJ1,-789.0
Q9BYJ4,-560.0
Q9BYJ9,438.0
Q9BYK8,-3040.0
Q9BYM8,-347.0
Q9BYN0,-95.0
Q9BYN7,-302.0
Q9BYP7,-568.0
Q9BYP8,104.0
Q9BYP9,-187.0
Q9BYQ0,-178.0
Q9BYQ2,-188.0
Q9BYQ3,-213.0
Q9BYQ4,-203.0
Q9BYQ5,-292.0
Q9BYQ6,-266.0
Q9BYQ7,-176.0
Q9BYQ8,-265.0
Q9BYR0,-313.0
Q9BYR2,-280.0
Q9BYR3,-217.0
Q9BYR4,-324.0
Q9BYR5,-149.0
Q9BYR6,-126.0
Q9BYR7,-134.0
Q9BYR8,-95.0
Q9BYR9,-123.0
Q9BYS1,-10.0
Q9BYT1,-641.0
Q9BYT3,-287.0
Q9BYT8,-716.0
Q9BYT9,-1279.0
Q9BYU1,-219.0
Q9BYV1,-404.0
Q9BYV2,-281.0
Q9BYV6,-188.0
Q9BYV7,-331.0
Q9BYV8,-185.0
Q9BYV9,-132.0
Q9BYW1,-846.0
Q9BYW2,-149.0
Q9BYW3,-109.0
Q9BYX2,-996.0
Q9BYX4,-904.0
Q9BYZ2,-423.0
Q9BYZ6,-846.0
Q9BYZ8,-110.0
Q9BZ11,-477.0
Q9BZ23,-481.0
Q9BZ29,-2061.0
Q9BZ67,-414.0
Q9BZ71,-673.0
Q9BZ72,-853.0
Q9BZ95,-391.0
Q9BZA7,-819.0
Q9BZA8,-882.0
Q9BZB8,-252.0
Q9BZC1,-34.0
Q9BZC7,-2492.0
Q9BZD2,-775.0
Q9BZD4,-471.0
Q9BZD6,-265.0
Q9BZE0,-143.0
Q9BZE2,-349.0
Q9BZE4,-714.0
Q9BZE9,-366.0
Q9BZF1,-511.0
Q9BZF2,-580.0
Q9BZF3,-625.0
Q9BZF9,-1239.0
Q9BZG1,-334.0
Q9BZG2,-595.0
Q9BZG8,-480.0
Q9BZH6,-1445.0
Q9BZI7,-172.0
Q9BZJ0,-970.0
Q9BZJ3,-193.0
Q9BZJ7,-690.0
Q9BZJ8,-588.0
Q9BZK7,-256.0
Q9BZL1,-98.0
Q9BZL3,-183.0
Q9BZL4,-405.0
Q9BZL6,-612.0
Q9BZM1,-178.0
Q9BZM2,-131.0
Q9BZM3,-35.0
Q9BZM4,-284.0
Q9BZM5,-285.0
Q9BZM6,-295.0
Q9BZP6,-36.0
Q9BZQ2,-536.0
Q9BZQ4,-348.0
Q9BZQ6,-818.0
Q9BZQ8,-509.0
Q9BZR6,-398.0
Q9BZR8,-201.0
Q9BZR9,-284.0
Q9BZS1,-366.0
Q9BZV1,-331.0
Q9BZV2,-770.0
Q9BZV3,-778.0
Q9BZW4,-736.0
Q9BZW7,-763.0
Q9BZW8,-205.0
Q9BZX2,-210.0
Q9BZX4,-337.0
Q9BZY9,-336.0
Q9BZZ2,-1704.0
Q9BZZ5,-420.0
Q9C000,-1717.0
Q9C004,-265.0
Q9C005,-49.0
Q9C019,-497.0
Q9C026,-403.0
Q9C029,-433.0
Q9C030,-477.0
Q9C035,-450.0
Q9C037,-450.0
Q9C040,-315.0
Q9C056,-59.0
Q9C086,-105.0
Q9C091,-1498.0
Q9C093,-1762.0
Q9C098,-483.0
Q9C0A0,-527.0
Q9C0A1,-571.0
Q9C0A6,-19.0
Q9C0B0,-208.0
Q9C0B1,-466.0
Q9C0B5,-83.0
Q9C0C2,1008.0
Q9C0C4,-702.0
Q9C0C6,-81.0
Q9C0C7,-596.0
Q9C0C9,-418.0
Q9C0D0,-343.0
Q9C0D2,-1472.0
Q9C0D5,-1253.0
Q9C0D6,-444.0
Q9C0E4,-638.0
Q9C0E8,-258.0
Q9C0F0,-333.0
Q9C0F1,-314.0
Q9C0F3,-223.0
Q9C0G0,-922.0
Q9C0G6,-4815.0
Q9C0H2,-736.0
Q9C0H9,-335.0
Q9C0I1,-720.0
Q9C0J1,-475.0
Q9C0J8,1271.0
Q9C0J9,-347.0
Q9C0K0,19.0
Q9C0K1,-574.0
Q9C0K7,-403.0
Q9GZL7,-306.0
Q9GZM5,-485.0
Q9GZM7,-232.0
Q9GZM8,-116.0
Q9GZN0,-641.0
Q9GZN1,-345.0
Q9GZN2,-183.0
Q9GZN4,-306.0
Q9GZN7,-376.0
Q9GZP0,-300.0
Q9GZP9,-365.0
Q9GZQ4,-626.0
Q9GZQ6,-643.0
Q9GZQ8,-95.0
Q9GZR1,-556.0
Q9GZR2,-110.0
Q9GZR5,-476.0
Q9GZS0,-293.0
Q9GZS1,-408.0
Q9GZS3,-224.0
Q9GZS9,-644.0
Q9GZT3,-47.0
Q9GZT4,-424.0
Q9GZT5,-421.0
Q9GZT8,-437.0
Q9GZT9,-122.0
Q9GZU1,-824.0
Q9GZU2,-407.0
Q9GZU5,-636.0
Q9GZU7,-295.0
Q9GZU8,-118.0
Q9GZV1,-394.0
Q9GZV3,-819.0
Q9GZV4,-69.0
Q9GZV5,-4.0
Q9GZV7,-327.0
Q9GZV8,-197.0
Q9GZV9,-194.0
Q9GZW8,-241.0
Q9GZX3,-601.0
Q9GZX5,-404.0
Q9GZX6,-205.0
Q9GZX7,-336.0
Q9GZX9,-198.0
Q9GZY0,-394.0
Q9GZY4,-137.0
Q9GZY6,-17.0
Q9GZY8,-277.0
Q9GZZ1,-173.0
Q9GZZ6,-711.0
Q9GZZ7,-283.0
Q9GZZ8,-9.0
Q9GZZ9,-181.0
Q9H000,-260.0
Q9H008,-169.0
Q9H013,-190.0
Q9H015,-923.0
Q9H040,-87.0
Q9H063,-94.0
Q9H074,-154.0
Q9H078,-658.0
Q9H079,-250.0
Q9H081,-238.0
Q9H082,-213.0
Q9H089,-367.0
Q9H093,-467.0
Q9H095,-344.0
Q9H0A0,-1185.0
Q9H0A6,-475.0
Q9H0A8,-203.0
Q9H0A9,-327.0
Q9H0B3,-719.0
Q9H0B6,-326.0
Q9H0B8,-203.0
Q9H0C1,-570.0
Q9H0C2,-301.0
Q9H0C5,-422.0
Q9H0C8,-306.0
Q9H0D2,-335.0
Q9H0D6,-521.0
Q9H0E2,-108.0
Q9H0E3,-461.0
Q9H0E7,-682.0
Q9H0E9,-525.0
Q9H0F5,-228.0
Q9H0F6,-274.0
Q9H0F7,-206.0
Q9H0G5,-150.0
Q9H0H0,-1731.0
Q9H0H5,-516.0
Q9H0I2,-303.0
Q9H0J4,63.0
Q9H0J9,-437.0
Q9H0K1,-464.0
Q9H0K6,-616.0
Q9H0L4,299.0
Q9H0M0,-404.0
Q9H0M4,-35.0
Q9H0N0,-224.0
Q9H0N5,-119.0
Q9H0P0,-369.0
Q9H0Q3,-77.0
Q9H0R1,-401.0
Q9H0R3,-179.0
Q9H0R5,-510.0
Q9H0R6,-330.0
Q9H0R8,-99.0
Q9H0S4,-475.0
Q9H0T7,-220.0
Q9H0U3,-391.0
Q9H0U4,-182.0
Q9H0U6,-254.0
Q9H0V9,-217.0
Q9H0W5,26.0
Q9H0W8,-252.0
Q9H0W9,-162.0
Q9H0X6,-241.0
Q9H0X9,-637.0
Q9H0Y0,-150.0
Q9H0Z9,-197.0
Q9H112,-147.0
Q9H115,-327.0
Q9H116,-348.0
Q9H147,-296.0
Q9H156,-759.0
Q9H160,-70.0
Q9H161,39.0
Q9H165,-153.0
Q9H169,-91.0
Q9H171,-85.0
Q9H172,-937.0
Q9H173,-467.0
Q9H190,-246.0
Q9H1A4,-1775.0
Q9H1B4,-414.0
Q9H1B5,-690.0
Q9H1B7,45.0
Q9H1C4,-839.0
Q9H1D0,-1138.0
Q9H1D9,-236.0
Q9H1E1,-116.0
Q9H1E3,239.0
Q9H1H9,-1272.0
Q9H1I8,-763.0
Q9H1J1,-183.0
Q9H1J5,-215.0
Q9H1J7,-268.0
Q9H1K0,-458.0
Q9H1K1,-100.0
Q9H1K4,-403.0
Q9H1M4,-148.0
Q9H1P3,-342.0
Q9H1P6,-79.0
Q9H1R2,-353.0
Q9H1R3,-237.0
Q9H1U9,-502.0
Q9H1V8,-861.0
Q9H1X1,-231.0
Q9H1Y0,-373.0
Q9H1Y3,-675.0
Q9H1Z8,-101.0
Q9H201,-197.0
Q9H204,-112.0
Q9H211,-618.0
Q9H221,-893.0
Q9H222,-903.0
Q9H223,-418.0
Q9H227,-321.0
Q9H228,-708.0
Q9H237,-850.0
Q9H239,-399.0
Q9H244,-585.0
Q9H251,-2942.0
Q9H252,-913.0
Q9H254,-2855.0
Q9H255,-721.0
Q9H257,-470.0
Q9H267,-674.0
Q9H269,-1111.0
Q9H270,-1100.0
Q9H293,-226.0
Q9H295,-900.0
Q9H2A2,-450.0
Q9H2A7,-286.0
Q9H2A9,-431.0
Q9H2B2,-378.0
Q9H2B4,-1126.0
Q9H2C0,-640.0
Q9H2C1,-33.0
Q9H2C2,-461.0
Q9H2D1,-460.0
Q9H2D6,-171.0
Q9H2E6,-602.0
Q9H2F3,-473.0
Q9H2F5,-322.0
Q9H2F9,-359.0
Q9H2G2,-697.0
Q9H2G4,30.0
Q9H2G9,-386.0
Q9H2H0,-102.0
Q9H2H8,-48.0
Q9H2H9,-725.0
Q9H2J4,-167.0
Q9H2J7,-911.0
Q9H2K0,-220.0
Q9H2K2,-1171.0
Q9H2K8,-808.0
Q9H2L4,-325.0
Q9H2L5,-199.0
Q9H2M3,-338.0
Q9H2M9,-1488.0
Q9H2P0,-214.0
Q9H2R5,-189.0
Q9H2S1,-621.0
Q9H2S5,-404.0
Q9H2S6,-273.0
Q9H2S9,-78.0
Q9H2U1,-882.0
Q9H2U2,-211.0
Q9H2U9,-388.0
Q9H2V7,-802.0
Q9H2W1,-360.0
Q9H2W2,-113.0
Q9H2X0,-700.0
Q9H2X3,-233.0
Q9H2X6,-432.0
Q9H2X9,-1232.0
Q9H2Y7,-148.0
Q9H300,-394.0
Q9H305,-49.0
Q9H306,-411.0
Q9H307,158.0
Q9H310,-571.0
Q9H313,-597.0
Q9H324,-692.0
Q9H329,-519.0
Q9H334,-374.0
Q9H361,-296.0
Q9H3D4,-294.0
Q9H3F6,-306.0
Q9H3H1,-442.0
Q9H3H3,-179.0
Q9H3H5,-806.0
Q9H3J6,-112.0
Q9H3K2,-460.0
Q9H3K6,-84.0
Q9H3L0,-206.0
Q9H3M0,-721.0
Q9H3M7,-193.0
Q9H3N1,-233.0
Q9H3N8,-658.0
Q9H3P2,-329.0
Q9H3P7,-196.0
Q9H3Q1,37.0
Q9H3Q3,-595.0
Q9H3R0,-569.0
Q9H3R1,-1017.0
Q9H3R2,-206.0
Q9H3R5,-150.0
Q9H3S1,-658.0
Q9H3S3,-406.0
Q9H3S4,-302.0
Q9H3S7,-1109.0
Q9H3T2,-572.0
Q9H3T3,-529.0
Q9H3U1,-1145.0
Q9H3U5,-737.0
Q9H3U7,-113.0
Q9H3Y6,-555.0
Q9H3Z4,-192.0
Q9H400,-367.0
Q9H410,-210.0
Q9H422,-584.0
Q9H427,-492.0
Q9H444,-97.0
Q9H461,-449.0
Q9H467,-102.0
Q9H469,-424.0
Q9H477,-282.0
Q9H479,-248.0
Q9H488,-336.0
Q9H490,-1087.0
Q9H492,-96.0
Q9H497,-535.0
Q9H4A3,101.0
Q9H4A5,-287.0
Q9H4A6,-374.0
Q9H4A9,-465.0
Q9H4B0,-551.0
Q9H4B4,-707.0
Q9H4B6,-155.0
Q9H4B7,-271.0
Q9H4D0,-624.0
Q9H4D5,-233.0
Q9H4E5,-183.0
Q9H4E7,-378.0
Q9H4F1,-340.0
Q9H4F8,-85.0
Q9H4G0,-408.0
Q9H4G4,32.0
Q9H4H8,-410.0
Q9H4I2,-360.0
Q9H4I9,-135.0
Q9H4K7,-221.0
Q9H4L4,-308.0
Q9H4L5,-497.0
Q9H4L7,-609.0
Q9H4M3,-244.0
Q9H4M7,-268.0
Q9H4M9,-379.0
Q9H4P4,-290.0
Q9H4Q4,-292.0
Q9H4S2,-99.0
Q9H4T2,-300.0
Q9H4W6,-135.0
Q9H4X1,-46.0
Q9H4Y5,-377.0
Q9H4Z2,-468.0
Q9H4Z3,-613.0
Q9H503,-142.0
Q9H553,-528.0
Q9H582,-423.0
Q9H583,-3416.0
Q9H596,-220.0
Q9H598,-722.0
Q9H5F2,14.0
Q9H5H4,203.0
Q9H5I1,-283.0
Q9H5I5,-3576.0
Q9H5J4,-370.0
Q9H5J8,-52.0
Q9H5K3,-375.0
Q9H5N1,-384.0
Q9H5P4,-519.0
Q9H5Q4,-554.0
Q9H5U6,-414.0
Q9H5V7,-77.0
Q9H5V8,-518.0
Q9H5V9,-74.0
Q9H5X1,-205.0
Q9H5Y7,-893.0
Q9H5Z1,-863.0
Q9H5Z6,-212.0
Q9H611,-679.0
Q9H633,-140.0
Q9H649,-412.0
Q9H668,-446.0
Q9H672,-498.0
Q9H694,-360.0
Q9H6B4,-283.0
Q9H6B9,-521.0
Q9H6D3,-851.0
Q9H6D7,-490.0
Q9H6E4,-236.0
Q9H6E5,-556.0
Q9H6H4,-333.0
Q9H6I2,-8.0
Q9H6J7,-364.0
Q9H6K1,62.0
Q9H6L2,-429.0
Q9H6L4,-260.0
Q9H6L5,-378.0
Q9H6P5,-205.0
Q9H6Q3,-281.0
Q9H6Q4,-422.0
Q9H6R0,-713.0
Q9H6R3,-533.0
Q9H6R4,-1499.0
Q9H6R6,-551.0
Q9H6R7,-761.0
Q9H6S0,-1262.0
