Entry,Transmembrane,Intramembrane
P45880,"TRANSMEM 37..46; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 50..58; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 65..75; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 80..87; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 91..100; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 106..115; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 122..131; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 134..141; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 148..156; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 161..169; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 174..186; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 189..196; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 200..209; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 213..222; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 229..238; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 242..249; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 253..262; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 265..274; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""; TRANSMEM 284..293; /note=""Beta stranded""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ""","INTRAMEM 13..36; /note=""Helical""; /evidence=""ECO:0000269|PubMed:40080546, ECO:0007744|PDB:9EIH, ECO:0007744|PDB:9EII, ECO:0007744|PDB:9EIJ"""
P46782,,
P55160,"TRANSMEM 996..1016; /note=""Helical""; /evidence=""ECO:0000255""",
Q8IUX8,,
Q9BYQ3,,
Q9H3S3,"TRANSMEM 50..70; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
O95295,,
P07477,,
P08034,"TRANSMEM 23..45; /note=""Helical""; /evidence=""ECO:0000305""; TRANSMEM 76..95; /note=""Helical""; /evidence=""ECO:0000305""; TRANSMEM 131..153; /note=""Helical""; /evidence=""ECO:0000305""; TRANSMEM 192..214; /note=""Helical""; /evidence=""ECO:0000305""",
P11117,"TRANSMEM 381..401; /note=""Helical""; /evidence=""ECO:0000255""",
P19474,,
P21741,,
P83110,,
Q15155,"TRANSMEM 1156..1176; /note=""Helical""; /evidence=""ECO:0000255""",
Q86U10,,
Q86XE0,,
Q8IYK4,,
Q8TAT5,,
Q96G04,,
Q99748,,
Q9P2U7,"TRANSMEM 64..84; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 117..137; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 141..161; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 170..190; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 209..229; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 237..257; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 303..323; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 342..362; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 379..399; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 402..422; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 436..456; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 470..490; /note=""Helical""; /evidence=""ECO:0000255""",
O43542,,
O43739,,
P05186,,
P14410,"TRANSMEM 13..32; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
P28221,"TRANSMEM 39..64; /note=""Helical; Name=1""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E32""; TRANSMEM 76..97; /note=""Helical; Name=2""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E32""; TRANSMEM 110..134; /note=""Helical; Name=3""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E32""; TRANSMEM 155..176; /note=""Helical; Name=4""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E32""; TRANSMEM 195..218; /note=""Helical; Name=5""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E32""; TRANSMEM 301..326; /note=""Helical; Name=6""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E32""; TRANSMEM 336..359; /note=""Helical; Name=7""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E32""",
P30531,"TRANSMEM 53..73; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 81..100; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 124..144; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 212..230; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 239..256; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 292..309; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 321..342; /note=""Helical; Name=7""; /evidence=""ECO:0000255""; TRANSMEM 375..394; /note=""Helical; Name=8""; /evidence=""ECO:0000255""; TRANSMEM 422..440; /note=""Helical; Name=9""; /evidence=""ECO:0000255""; TRANSMEM 457..477; /note=""Helical; Name=10""; /evidence=""ECO:0000255""; TRANSMEM 498..517; /note=""Helical; Name=11""; /evidence=""ECO:0000255""; TRANSMEM 536..554; /note=""Helical; Name=12""; /evidence=""ECO:0000255""",
P51688,,
P56199,"TRANSMEM 1142..1164; /note=""Helical""; /evidence=""ECO:0000255""",
Q6Y1H2,"TRANSMEM 42..60; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 80..97; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 108..125; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 131..146; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 170..187; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 218..235; /note=""Helical""; /evidence=""ECO:0000255""",
Q86VD1,,
Q8WWZ8,,
Q96EY7,,
Q9NTG1,"TRANSMEM 1185..1205; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1390..1410; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1428..1448; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1577..1597; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1608..1628; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1709..1729; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1967..1987; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1997..2017; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 2043..2063; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 2092..2112; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 2146..2166; /note=""Helical""; /evidence=""ECO:0000255""",
Q06609,,
Q9UQM7,,
O15444,,
Q86UG4,"TRANSMEM 107..126; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 146..166; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 172..196; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 224..254; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 275..295; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 312..336; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 379..400; /note=""Helical; Name=7""; /evidence=""ECO:0000255""; TRANSMEM 421..444; /note=""Helical; Name=8""; /evidence=""ECO:0000255""; TRANSMEM 449..472; /note=""Helical; Name=9""; /evidence=""ECO:0000255""; TRANSMEM 582..604; /note=""Helical; Name=10""; /evidence=""ECO:0000255""; TRANSMEM 614..639; /note=""Helical; Name=11""; /evidence=""ECO:0000255""; TRANSMEM 674..691; /note=""Helical; Name=12""; /evidence=""ECO:0000255""",
Q8IXQ6,,
Q9H115,,
Q9UBL9,"TRANSMEM 43..63; /note=""Helical; Name=1""; /evidence=""ECO:0000250|UniProtKB:P56373""; TRANSMEM 338..358; /note=""Helical; Name=2""; /evidence=""ECO:0000250|UniProtKB:P56373""",
P26641,,
P55084,,"INTRAMEM 173..220; /evidence=""ECO:0000305|PubMed:29915090"""
Q5FWF4,,
P40763,,
Q07812,"TRANSMEM 172..192; /note=""Helical""; /evidence=""ECO:0000255""",
Q96A70,,
Q9UMX9,"TRANSMEM 47..67; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 69..89; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 111..131; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 139..159; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 185..205; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 217..237; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 319..339; /note=""Helical; Name=7""; /evidence=""ECO:0000255""; TRANSMEM 367..387; /note=""Helical; Name=8""; /evidence=""ECO:0000255""; TRANSMEM 399..419; /note=""Helical; Name=9""; /evidence=""ECO:0000255""; TRANSMEM 426..446; /note=""Helical; Name=10""; /evidence=""ECO:0000255""; TRANSMEM 478..498; /note=""Helical; Name=11""; /evidence=""ECO:0000255""; TRANSMEM 505..525; /note=""Helical; Name=12""; /evidence=""ECO:0000255""",
P30085,,
Q8N4T4,,
Q96I36,"TRANSMEM 15..37; /note=""Helical""; /evidence=""ECO:0000255""",
Q96MI6,,
Q96BQ3,,
Q96SK3,,
Q9C099,,
Q9H920,"TRANSMEM 50..70; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 79..99; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 100..120; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 148..168; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 172..192; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 306..326; /note=""Helical""; /evidence=""ECO:0000255""",
P51508,,
Q9H6F2,"TRANSMEM 19..39; /note=""Helical;Name=1""; /evidence=""ECO:0000255""; TRANSMEM 52..72; /note=""Helical;Name=2""; /evidence=""ECO:0000255""; TRANSMEM 86..106; /note=""Helical;Name=3""; /evidence=""ECO:0000255""; TRANSMEM 145..165; /note=""Helical;Name=4""; /evidence=""ECO:0000255""; TRANSMEM 179..199; /note=""Helical;Name=5""; /evidence=""ECO:0000255""; TRANSMEM 210..230; /note=""Helical;Name=6""; /evidence=""ECO:0000255""; TRANSMEM 235..255; /note=""Helical;Name=7""; /evidence=""ECO:0000255""",
Q9Y5W5,,
Q6ZNA5,"TRANSMEM 2..22; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 372..392; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 415..435; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 446..466; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 491..511; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 515..535; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 569..589; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q8NCR3,,
Q5HYK9,,
Q6UW02,"TRANSMEM 4..24; /note=""Helical""; /evidence=""ECO:0000255""",
Q16559,,
Q9GZN8,,
Q52LA3,,
Q96NJ3,,
E9PQ53,"TRANSMEM 56..75; /note=""Helical""; /evidence=""ECO:0000255""",
P63125,,
Q8IXF9,"TRANSMEM 1..21; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 55..75; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 100..126; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 146..166; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 179..199; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 216..236; /note=""Helical; Name=6""; /evidence=""ECO:0000255""","INTRAMEM 77..114; /note=""Discontinuously helical""; /evidence=""ECO:0000250|UniProtKB:Q96PS8""; INTRAMEM 195..206; /note=""Discontinuously helical""; /evidence=""ECO:0000250|UniProtKB:Q96PS8"""
B6SEH9,"TRANSMEM 322..342; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 457..477; /note=""Helical""; /evidence=""ECO:0000255""",
P0CW24,,
O95473,"TRANSMEM 25..45; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 66..86; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 104..124; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 145..165; /note=""Helical""; /evidence=""ECO:0000255""",
Q08AI8,,
Q8IZM0,,
Q8N616,,
O15484,,
O60568,,
O60678,,
P07438,,
P10721,"TRANSMEM 525..545; /note=""Helical""; /evidence=""ECO:0000255""",
P25103,"TRANSMEM 32..54; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 65..86; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 107..128; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 149..169; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 195..219; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 249..270; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 284..308; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
P25445,"TRANSMEM 174..190; /note=""Helical""; /evidence=""ECO:0000255""",
Q13705,"TRANSMEM 138..158; /note=""Helical""; /evidence=""ECO:0000255""",
Q9BV79,,
Q9BY78,"TRANSMEM 24..44; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 60..80; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 147..169; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 183..203; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 220..240; /note=""Helical""; /evidence=""ECO:0000255""",
Q9H0H3,,
Q9NPR9,"TRANSMEM 263..283; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 292..312; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 336..356; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 367..387; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 401..421; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 449..469; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 473..493; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9Y244,,
A6NDG6,,
P32249,"TRANSMEM 32..57; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 78..95; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 106..127; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 150..168; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 193..215; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 242..265; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 288..312; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
P42081,"TRANSMEM 248..268; /note=""Helical""; /evidence=""ECO:0000255""",
P51160,,
P51580,,
Q13287,,
Q15822,"TRANSMEM 265..289; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 297..315; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 331..352; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 503..521; /note=""Helical""; /evidence=""ECO:0000255""",
Q2M3T9,"TRANSMEM 9..29; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 454..474; /note=""Helical""; /evidence=""ECO:0000255""",
Q6IQ16,,
Q96S44,,
Q9BQL6,,
Q9NPB3,,
Q9Y615,,
O00471,,
O43422,,
O43920,,
P19526,"TRANSMEM 9..25; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
P20592,,
P22102,,
P38405,,
P61601,,
P68104,,
Q08043,,
Q12788,,
Q53HC5,,
Q7L576,,
Q9HCL2,,"INTRAMEM 88..118; /evidence=""ECO:0000269|PubMed:36522428, ECO:0007744|PDB:8E4Y, ECO:0007744|PDB:8E50"""
P28072,,
Q13885,,
Q2TB18,,
Q8N1A0,,
Q8WWZ4,"TRANSMEM 83..103; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 135..155; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 185..205; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 210..230; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 240..260; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 264..284; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 310..330; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 774..794; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 890..910; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 926..946; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 985..1005; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1014..1034; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1046..1066; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1073..1093; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1113..1133; /note=""Helical""; /evidence=""ECO:0000255""",
Q9BXU0,,
Q9BYP9,,
Q9Y5J6,,
P13804,,
P28472,"TRANSMEM 247..267; /note=""Helical""; /evidence=""ECO:0000269|PubMed:35355020, ECO:0007744|PDB:7QN7""; TRANSMEM 272..292; /note=""Helical""; /evidence=""ECO:0000269|PubMed:35355020, ECO:0007744|PDB:7QN7""; TRANSMEM 305..328; /note=""Helical""; /evidence=""ECO:0000269|PubMed:35355020, ECO:0007744|PDB:7QN7""; TRANSMEM 448..470; /note=""Helical""; /evidence=""ECO:0000269|PubMed:35355020, ECO:0007744|PDB:7QN7""",
Q14651,,
Q6P1X5,,
Q6UXX9,,
Q8IZ07,,
Q8WWB3,,
Q9C005,,
Q9NQS3,"TRANSMEM 405..425; /note=""Helical""; /evidence=""ECO:0000255""",
Q9UIF3,,
Q8IUC4,,
Q8NHH9,"TRANSMEM 477..497; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 500..520; /note=""Helical""; /evidence=""ECO:0000255""",
O14520,"TRANSMEM 37..54; /note=""Helical; Name=1""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX""; TRANSMEM 68..85; /note=""Helical; Name=2""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX""; TRANSMEM 112..132; /note=""Helical; Name=3""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX""; TRANSMEM 171..188; /note=""Helical; Name=4""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX""; TRANSMEM 201..217; /note=""Helical; Name=5""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX""; TRANSMEM 254..275; /note=""Helical; Name=6""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX""","INTRAMEM 90..103; /note=""Discontinuously helical""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX""; INTRAMEM 222..235; /note=""Discontinuously helical""; /evidence=""ECO:0000269|PubMed:36737436, ECO:0007744|PDB:8AMW, ECO:0007744|PDB:8AMX"""
Q13085,,
Q13951,,
Q2M3G0,"TRANSMEM 49..69; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 110..130; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 181..201; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 203..223; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 294..314; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 322..342; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 693..713; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 737..757; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 827..847; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 917..937; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""; TRANSMEM 954..974; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00441""",
Q9UDX3,,
P35558,,
P55884,,
Q96JA3,,
Q9NQX4,,
Q9P2R3,,
P63092,,
Q03923,,
Q8WYA6,,
Q9P0V9,,
P35590,"TRANSMEM 760..784; /note=""Helical""; /evidence=""ECO:0000255""",
Q5VTE0,,
Q8N5N7,,
Q9H2C8,"TRANSMEM 35..55; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 64..84; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 109..129; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 149..169; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 206..226; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 247..267; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 283..303; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
P19961,,
P40313,,
Q8NBL3,"TRANSMEM 180..200; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 209..229; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 258..278; /note=""Helical""; /evidence=""ECO:0000255""",
Q6ZN11,,
A2NJV5,,
Q9Y225,"TRANSMEM 24..44; /note=""Helical""; /evidence=""ECO:0000255""",
A6NGN9,,
Q5VZR4,"TRANSMEM 50..70; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 83..103; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 112..132; /note=""Helical""; /evidence=""ECO:0000255""",
Q8N1A6,,
P63121,,
P63124,,
P63127,,
Q8NCR9,"TRANSMEM 8..28; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 92..112; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 129..149; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 181..201; /note=""Helical""; /evidence=""ECO:0000255""",
A6NJY4,"TRANSMEM 17..37; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 46..66; /note=""Helical""; /evidence=""ECO:0000255""",
P0C851,"TRANSMEM 56..76; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 94..114; /note=""Helical""; /evidence=""ECO:0000255""",
Q8WW62,"TRANSMEM 201..223; /note=""Helical""; /evidence=""ECO:0000255""",
Q86VG3,,
Q9BQY6,,
A0PJX8,"TRANSMEM 30..50; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 77..97; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 121..141; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 145..167; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 203..223; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 233..252; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 263..283; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 285..305; /note=""Helical""; /evidence=""ECO:0000255""",
Q4VC39,"TRANSMEM 47..67; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00836""; TRANSMEM 82..102; /note=""Helical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00836""",
Q6ZN08,,
Q4AC99,,
O00237,"TRANSMEM 6..26; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 326..346; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 366..386; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 411..431; /note=""Helical""; /evidence=""ECO:0000255""",
O43854,,
P09758,"TRANSMEM 275..297; /note=""Helical""; /evidence=""ECO:0000255""",
P14649,,
P30838,,
